cv volume value,ecmop1,ppcw,ppadia,ppaavg,pcv,ppasys,paodia,ecmop2,ecmop3,paoavg,cor,col
4279.2793,5.9721,47.7281,47.8525,50.6409,30.5367,66.0696,126.2618,211.0721,190.4324,145.807,5.3235,5.3235
4284.0841,6.0249,47.7582,47.8828,50.671,30.5895,66.0985,126.3135,211.1249,190.4829,145.8589,5.3235,5.3235
4288.8889,6.0778,47.7883,47.913,50.7011,30.6423,66.1274,126.3651,211.1778,190.5333,145.9108,5.3234,5.3234
4293.6937,6.1306,47.8184,47.9432,50.7312,30.6951,66.1563,126.4167,211.2306,190.5838,145.9627,5.3234,5.3234
4298.4985,6.1835,47.8485,47.9734,50.7612,30.7479,66.1852,126.4683,211.2835,190.6342,146.0146,5.3233,5.3233
4303.3033,6.2363,47.8786,48.0036,50.7913,30.8006,66.2141,126.52,211.3363,190.6847,146.0664,5.3232,5.3232
4308.1081,6.2892,47.9087,48.0338,50.8214,30.8534,66.243,126.5716,211.3892,190.7351,146.1183,5.3232,5.3232
4312.9129,6.342,47.9388,48.064,50.8515,30.9062,66.2719,126.6232,211.442,190.7856,146.1702,5.3231,5.3231
4317.7177,6.3949,47.9689,48.0942,50.8815,30.959,66.3008,126.6748,211.4949,190.836,146.2221,5.323,5.323
4322.5225,6.4477,47.999,48.1244,50.9116,31.0118,66.3296,126.7264,211.5477,190.8865,146.274,5.323,5.323
4327.3273,6.5006,48.0292,48.1546,50.9417,31.0646,66.3585,126.7781,211.6006,190.9369,146.3258,5.3229,5.3229
4332.1321,6.5535,48.0593,48.1848,50.9717,31.1173,66.3874,126.8297,211.6535,190.9874,146.3777,5.3228,5.3228
4336.9369,6.6063,48.0894,48.2151,51.0018,31.1701,66.4163,126.8813,211.7063,191.0378,146.4296,5.3228,5.3228
4341.7417,6.6592,48.1195,48.2453,51.0319,31.2229,66.4452,126.9329,211.7592,191.0883,146.4815,5.3227,5.3227
4346.5465,6.712,48.1496,48.2755,51.062,31.2757,66.4741,126.9846,211.812,191.1387,146.5333,5.3227,5.3227
4351.3514,6.7649,48.1797,48.3057,51.092,31.3285,66.503,127.0362,211.8649,191.1892,146.5852,5.3226,5.3226
4356.1562,6.8177,48.2098,48.3359,51.1221,31.3812,66.5319,127.0878,211.9177,191.2396,146.6371,5.3225,5.3225
4360.961,6.8706,48.2399,48.3661,51.1522,31.434,66.5608,127.1394,211.9706,191.2901,146.689,5.3225,5.3225
4365.7658,6.9234,48.27,48.3963,51.1823,31.4868,66.5897,127.191,212.0234,191.3405,146.7409,5.3224,5.3224
4370.5706,6.9763,48.3001,48.4265,51.2123,31.5396,66.6186,127.2427,212.0763,191.391,146.7927,5.3223,5.3223
4375.3754,7.0291,48.3302,48.4567,51.2424,31.5924,66.6475,127.2943,212.1291,191.4414,146.8446,5.3223,5.3223
4380.1802,7.082,48.3604,48.4869,51.2725,31.6451,66.6764,127.3459,212.182,191.4919,146.8965,5.3222,5.3222
4384.985,7.1348,48.3905,48.5171,51.3026,31.6979,66.7053,127.3975,212.2348,191.5423,146.9484,5.3222,5.3222
4389.7898,7.1877,48.4206,48.5473,51.3326,31.7507,66.7342,127.4491,212.2877,191.5928,147.0003,5.3221,5.3221
4394.5946,7.2405,48.4507,48.5776,51.3627,31.8035,66.7631,127.5008,212.3405,191.6432,147.0521,5.322,5.322
4399.3994,7.2934,48.4808,48.6078,51.3928,31.8563,66.7919,127.5524,212.3934,191.6937,147.104,5.322,5.322
4404.2042,7.3483,48.51,48.637,51.4219,31.9095,66.8198,127.6047,212.4441,191.7462,147.1557,5.3218,5.3218
4409.009,7.4036,48.539,48.6662,51.4509,31.9629,66.8474,127.6571,212.4946,191.7991,147.2074,5.3217,5.3217
4413.8138,7.4589,48.5681,48.6953,51.4799,32.0162,66.8751,127.7095,212.545,191.852,147.2591,5.3216,5.3216
4418.6186,7.5141,48.5971,48.7244,51.5088,32.0695,66.9027,127.7619,212.5955,191.9048,147.3108,5.3215,5.3215
4423.4234,7.5694,48.6261,48.7536,51.5378,32.1229,66.9304,127.8143,212.6459,191.9577,147.3625,5.3214,5.3214
4428.2282,7.6246,48.6552,48.7827,51.5668,32.1762,66.958,127.8667,212.6964,192.0105,147.4142,5.3212,5.3212
4433.033,7.6799,48.6842,48.8118,51.5958,32.2295,66.9857,127.9191,212.7468,192.0634,147.4659,5.3211,5.3211
4437.8378,7.7351,48.7133,48.841,51.6248,32.2829,67.0133,127.9716,212.7973,192.1162,147.5176,5.321,5.321
4442.6426,7.7904,48.7423,48.8701,51.6537,32.3362,67.041,128.024,212.8477,192.1691,147.5693,5.3209,5.3209
4447.4474,7.8456,48.7714,48.8992,51.6827,32.3895,67.0686,128.0764,212.8982,192.2219,147.621,5.3207,5.3207
4452.2523,7.9009,48.8004,48.9284,51.7117,32.4429,67.0963,128.1288,212.9486,192.2748,147.6727,5.3206,5.3206
4457.0571,7.9562,48.8295,48.9575,51.7407,32.4962,67.1239,128.1812,212.9991,192.3276,147.7244,5.3205,5.3205
4461.8619,8.0114,48.8585,48.9867,51.7696,32.5496,67.1516,128.2336,213.0495,192.3805,147.7761,5.3204,5.3204
4466.6667,8.0667,48.8876,49.0158,51.7986,32.6029,67.1792,128.286,213.1,192.4333,147.8278,5.3202,5.3202
4471.4715,8.1219,48.9166,49.0449,51.8276,32.6562,67.2069,128.3384,213.1505,192.4862,147.8795,5.3201,5.3201
4476.2763,8.1772,48.9456,49.0741,51.8566,32.7096,67.2346,128.3908,213.2009,192.539,147.9312,5.32,5.32
4481.0811,8.2324,48.9747,49.1032,51.8855,32.7629,67.2622,128.4432,213.2514,192.5919,147.9829,5.3199,5.3199
4485.8859,8.2877,49.0037,49.1323,51.9145,32.8162,67.2899,128.4956,213.3018,192.6447,148.0346,5.3198,5.3198
4490.6907,8.3429,49.0328,49.1615,51.9435,32.8696,67.3175,128.548,213.3523,192.6976,148.0863,5.3196,5.3196
4495.4955,8.3982,49.0618,49.1906,51.9725,32.9229,67.3452,128.6004,213.4027,192.7505,148.138,5.3195,5.3195
4500.3003,8.4535,49.0909,49.2197,52.0015,32.9762,67.3728,128.6529,213.4532,192.8033,148.1897,5.3194,5.3194
4505.1051,8.5087,49.1199,49.2489,52.0304,33.0296,67.4005,128.7053,213.5036,192.8562,148.2414,5.3193,5.3193
4509.9099,8.564,49.149,49.278,52.0594,33.0829,67.4281,128.7577,213.5541,192.909,148.2931,5.3191,5.3191
4514.7147,8.6192,49.178,49.3071,52.0884,33.1362,67.4558,128.8101,213.6045,192.9619,148.3448,5.319,5.319
4519.5195,8.6745,49.207,49.3363,52.1174,33.1896,67.4834,128.8625,213.655,193.0147,148.3965,5.3189,5.3189
4524.3243,8.7297,49.2361,49.3654,52.1463,33.2429,67.5111,128.9149,213.7054,193.0676,148.4482,5.3188,5.3188
4529.1291,8.785,49.2651,49.3945,52.1753,33.2962,67.5387,128.9673,213.7559,193.1204,148.4999,5.3186,5.3186
4533.9339,8.8402,49.2942,49.4237,52.2043,33.3496,67.5664,129.0197,213.8063,193.1733,148.5516,5.3185,5.3185
4538.7387,8.8955,49.3232,49.4528,52.2333,33.4029,67.594,129.0721,213.8568,193.2261,148.6033,5.3184,5.3184
4543.5435,8.9508,49.3523,49.4819,52.2623,33.4563,67.6217,129.1245,213.9072,193.279,148.655,5.3183,5.3183
4548.3483,9.006,49.3813,49.5111,52.2912,33.5096,67.6494,129.1769,213.9577,193.3318,148.7067,5.3181,5.3181
4553.1532,9.0613,49.4104,49.5402,52.3202,33.5629,67.677,129.2293,214.0081,193.3847,148.7584,5.318,5.318
4557.958,9.1165,49.4394,49.5693,52.3492,33.6163,67.7047,129.2817,214.0586,193.4375,148.81,5.3179,5.3179
4562.7628,9.1718,49.4685,49.5985,52.3782,33.6696,67.7323,129.3342,214.109,193.4904,148.8617,5.3178,5.3178
4567.5676,9.227,49.4975,49.6276,52.4071,33.7229,67.76,129.3866,214.1595,193.5432,148.9134,5.3177,5.3177
4572.3724,9.2823,49.5265,49.6568,52.4361,33.7763,67.7876,129.439,214.2099,193.5961,148.9651,5.3175,5.3175
4577.1772,9.3375,49.5556,49.6859,52.4651,33.8296,67.8153,129.4914,214.2604,193.6489,149.0168,5.3174,5.3174
4581.982,9.3928,49.5846,49.715,52.4941,33.8829,67.8429,129.5438,214.3108,193.7018,149.0685,5.3173,5.3173
4586.7868,9.448,49.6137,49.7442,52.5231,33.9363,67.8706,129.5962,214.3613,193.7547,149.1202,5.3172,5.3172
4591.5916,9.5033,49.6427,49.7733,52.552,33.9896,67.8982,129.6486,214.4117,193.8075,149.1719,5.317,5.317
4596.3964,9.5586,49.6718,49.8024,52.581,34.0429,67.9259,129.701,214.4622,193.8604,149.2236,5.3169,5.3169
4601.2012,9.6132,49.7006,49.8313,52.6097,34.0964,67.9533,129.7534,214.5132,193.9132,149.2753,5.3168,5.3168
4606.006,9.6661,49.7287,49.8595,52.6377,34.1502,67.9798,129.8058,214.5661,193.9661,149.3268,5.3166,5.3166
4610.8108,9.7189,49.7567,49.8876,52.6657,34.2041,68.0064,129.8581,214.6189,194.0189,149.3783,5.3164,5.3164
4615.6156,9.7718,49.7848,49.9158,52.6937,34.2579,68.033,129.9105,214.6718,194.0718,149.4298,5.3163,5.3163
4620.4204,9.8246,49.8129,49.944,52.7217,34.3118,68.0595,129.9628,214.7246,194.1246,149.4813,5.3161,5.3161
4625.2252,9.8775,49.841,49.9721,52.7497,34.3656,68.0861,130.0152,214.7775,194.1775,149.5328,5.3159,5.3159
4630.03,9.9303,49.8691,50.0003,52.7777,34.4194,68.1127,130.0675,214.8303,194.2303,149.5843,5.3157,5.3157
4634.8348,9.9832,49.8972,50.0285,52.8056,34.4733,68.1392,130.1199,214.8832,194.2832,149.6358,5.3156,5.3156
4639.6396,10.036,49.9252,50.0566,52.8336,34.5271,68.1658,130.1722,214.936,194.336,149.6873,5.3154,5.3154
4644.4444,10.0889,49.9533,50.0848,52.8616,34.5809,68.1924,130.2246,214.9889,194.3889,149.7388,5.3152,5.3152
4649.2492,10.1417,49.9814,50.113,52.8896,34.6348,68.2189,130.277,215.0417,194.4417,149.7903,5.315,5.315
4654.0541,10.1946,50.0095,50.1411,52.9176,34.6886,68.2455,130.3293,215.0946,194.4946,149.8418,5.3149,5.3149
4658.8589,10.2474,50.0376,50.1693,52.9456,34.7424,68.2721,130.3817,215.1474,194.5474,149.8933,5.3147,5.3147
4663.6637,10.3003,50.0657,50.1975,52.9736,34.7963,68.2986,130.434,215.2003,194.6003,149.9448,5.3145,5.3145
4668.4685,10.3532,50.0937,50.2256,53.0016,34.8501,68.3252,130.4864,215.2532,194.6532,149.9963,5.3143,5.3143
4673.2733,10.406,50.1218,50.2538,53.0296,34.904,68.3518,130.5387,215.306,194.706,150.0478,5.3142,5.3142
4678.0781,10.4589,50.1499,50.282,53.0575,34.9578,68.3784,130.5911,215.3589,194.7589,150.0993,5.314,5.314
4682.8829,10.5117,50.178,50.3101,53.0855,35.0116,68.4049,130.6435,215.4117,194.8117,150.1508,5.3138,5.3138
4687.6877,10.5646,50.2061,50.3383,53.1135,35.0655,68.4315,130.6958,215.4646,194.8646,150.2022,5.3136,5.3136
4692.4925,10.6174,50.2342,50.3665,53.1415,35.1193,68.4581,130.7482,215.5174,194.9174,150.2537,5.3135,5.3135
4697.2973,10.6703,50.2622,50.3946,53.1695,35.1731,68.4846,130.8005,215.5703,194.9703,150.3052,5.3133,5.3133
4702.1021,10.7231,50.2903,50.4228,53.1975,35.227,68.5112,130.8529,215.6231,195.0231,150.3567,5.3131,5.3131
4706.9069,10.776,50.3184,50.4509,53.2255,35.2808,68.5378,130.9052,215.676,195.076,150.4082,5.3129,5.3129
4711.7117,10.8288,50.3465,50.4791,53.2535,35.3346,68.5643,130.9576,215.7288,195.1288,150.4597,5.3128,5.3128
4716.5165,10.8817,50.3746,50.5073,53.2814,35.3885,68.5909,131.01,215.7817,195.1817,150.5112,5.3126,5.3126
4721.3213,10.9345,50.4027,50.5354,53.3094,35.4423,68.6175,131.0623,215.8345,195.2345,150.5627,5.3124,5.3124
4726.1261,10.9874,50.4307,50.5636,53.3374,35.4961,68.644,131.1147,215.8874,195.2874,150.6142,5.3122,5.3122
4730.9309,11.0402,50.4588,50.5918,53.3654,35.55,68.6706,131.167,215.9402,195.3402,150.6657,5.3121,5.3121
4735.7357,11.0931,50.4869,50.6199,53.3934,35.6038,68.6972,131.2194,215.9931,195.3931,150.7172,5.3119,5.3119
4740.5405,11.1459,50.515,50.6481,53.4214,35.6577,68.7237,131.2717,216.0459,195.4459,150.7687,5.3117,5.3117
4745.3453,11.1988,50.5431,50.6763,53.4494,35.7115,68.7503,131.3241,216.0988,195.4988,150.8202,5.3115,5.3115
4750.1502,11.2517,50.5712,50.7044,53.4774,35.7653,68.7769,131.3764,216.1517,195.5517,150.8717,5.3113,5.3113
4754.955,11.3045,50.5992,50.7326,53.5053,35.8192,68.8034,131.4288,216.2045,195.6045,150.9232,5.3112,5.3112
4759.7598,11.3574,50.6273,50.7608,53.5333,35.873,68.83,131.4812,216.2574,195.6574,150.9747,5.311,5.311
4764.5646,11.4102,50.6554,50.7889,53.5613,35.9268,68.8566,131.5335,216.3102,195.7102,151.0262,5.3108,5.3108
4769.3694,11.4631,50.6835,50.8171,53.5893,35.9807,68.8831,131.5859,216.3631,195.7631,151.0777,5.3106,5.3106
4774.1742,11.5159,50.7116,50.8453,53.6173,36.0345,68.9097,131.6382,216.4159,195.8159,151.1292,5.3105,5.3105
4778.979,11.5688,50.7397,50.8734,53.6453,36.0883,68.9363,131.6906,216.4688,195.8688,151.1807,5.3103,5.3103
4783.7838,11.6216,50.7677,50.9016,53.6733,36.1422,68.9628,131.7429,216.5216,195.9216,151.2322,5.3101,5.3101
4788.5886,11.6745,50.7958,50.9298,53.7013,36.196,68.9894,131.7953,216.5745,195.9745,151.2837,5.3099,5.3099
4793.3934,11.7273,50.8239,50.9579,53.7292,36.2499,69.016,131.8477,216.6273,196.0273,151.3352,5.3098,5.3098
4798.1982,11.7802,50.852,50.9861,53.7572,36.3037,69.0425,131.9,216.6802,196.0802,151.3867,5.3096,5.3096
4803.003,11.833,50.88,51.0141,53.7851,36.3576,69.0689,131.9519,216.733,196.1315,151.4381,5.3094,5.3094
4807.8078,11.8859,50.9079,51.0421,53.8129,36.4116,69.0952,132.0035,216.7859,196.182,151.4895,5.3092,5.3092
4812.6126,11.9387,50.9358,51.0701,53.8407,36.4656,69.1215,132.0551,216.8387,196.2324,151.5408,5.309,5.309
4817.4174,11.9916,50.9638,51.0981,53.8686,36.5196,69.1478,132.1066,216.8916,196.2829,151.5921,5.3088,5.3088
4822.2222,12.0444,50.9917,51.1261,53.8964,36.5736,69.1741,132.1582,216.9444,196.3333,151.6435,5.3086,5.3086
4827.027,12.0973,51.0196,51.1541,53.9242,36.6276,69.2004,132.2098,216.9973,196.3838,151.6948,5.3084,5.3084
4831.8318,12.1502,51.0475,51.1821,53.952,36.6816,69.2267,132.2614,217.0502,196.4342,151.7462,5.3082,5.3082
4836.6366,12.203,51.0754,51.2101,53.9798,36.7356,69.253,132.313,217.103,196.4847,151.7975,5.308,5.308
4841.4414,12.2559,51.1034,51.2381,54.0076,36.7896,69.2793,132.3646,217.1559,196.5351,151.8489,5.3078,5.3078
4846.2462,12.3087,51.1313,51.2661,54.0354,36.8436,69.3056,132.4162,217.2087,196.5856,151.9002,5.3076,5.3076
4851.0511,12.3616,51.1592,51.2941,54.0633,36.8976,69.3319,132.4677,217.2616,196.636,151.9515,5.3074,5.3074
4855.8559,12.4144,51.1871,51.3221,54.0911,36.9516,69.3582,132.5193,217.3144,196.6865,152.0029,5.3072,5.3072
4860.6607,12.4673,51.2151,51.3501,54.1189,37.0056,69.3845,132.5709,217.3673,196.7369,152.0542,5.307,5.307
4865.4655,12.5201,51.243,51.3781,54.1467,37.0596,69.4108,132.6225,217.4201,196.7874,152.1056,5.3068,5.3068
4870.2703,12.573,51.2709,51.4061,54.1745,37.1136,69.4371,132.6741,217.473,196.8378,152.1569,5.3066,5.3066
4875.0751,12.6258,51.2988,51.4341,54.2023,37.1676,69.4634,132.7257,217.5258,196.8883,152.2082,5.3064,5.3064
4879.8799,12.6787,51.3267,51.4621,54.2301,37.2216,69.4897,132.7773,217.5787,196.9387,152.2596,5.3062,5.3062
4884.6847,12.7315,51.3547,51.4901,54.258,37.2756,69.516,132.8289,217.6315,196.9892,152.3109,5.306,5.306
4889.4895,12.7844,51.3826,51.5181,54.2858,37.3296,69.5423,132.8804,217.6844,197.0396,152.3623,5.3058,5.3058
4894.2943,12.8372,51.4105,51.5461,54.3136,37.3836,69.5686,132.932,217.7372,197.0901,152.4136,5.3056,5.3056
4899.0991,12.8901,51.4384,51.5741,54.3414,37.4376,69.5949,132.9836,217.7901,197.1405,152.4649,5.3054,5.3054
4903.9039,12.9429,51.4664,51.6021,54.3692,37.4916,69.6212,133.0352,217.8429,197.191,152.5163,5.3052,5.3052
4908.7087,12.9958,51.4943,51.6301,54.397,37.5456,69.6475,133.0868,217.8958,197.2414,152.5676,5.305,5.305
4913.5135,13.0486,51.5222,51.6581,54.4248,37.5996,69.6738,133.1384,217.9486,197.2919,152.619,5.3048,5.3048
4918.3183,13.1015,51.5501,51.6861,54.4527,37.6536,69.7001,133.19,218.0015,197.3423,152.6703,5.3046,5.3046
4923.1231,13.1544,51.5781,51.7141,54.4805,37.7076,69.7264,133.2415,218.0544,197.3928,152.7216,5.3044,5.3044
4927.9279,13.2072,51.606,51.7421,54.5083,37.7616,69.7527,133.2931,218.1072,197.4432,152.773,5.3042,5.3042
4932.7327,13.2601,51.6339,51.7701,54.5361,37.8156,69.779,133.3447,218.1601,197.4937,152.8243,5.304,5.304
4937.5375,13.3129,51.6618,51.7981,54.5639,37.8696,69.8053,133.3963,218.2129,197.5441,152.8757,5.3038,5.3038
4942.3423,13.3658,51.6897,51.8261,54.5917,37.9236,69.8316,133.4479,218.2658,197.5946,152.927,5.3036,5.3036
4947.1471,13.4186,51.7177,51.8541,54.6195,37.9776,69.8579,133.4995,218.3186,197.645,152.9784,5.3034,5.3034
4951.952,13.4715,51.7456,51.8821,54.6473,38.0316,69.8841,133.5511,218.3715,197.6955,153.0297,5.3033,5.3033
4956.7568,13.5243,51.7735,51.9101,54.6752,38.0856,69.9104,133.6027,218.4243,197.7459,153.081,5.3031,5.3031
4961.5616,13.5772,51.8014,51.9381,54.703,38.1396,69.9367,133.6542,218.4772,197.7964,153.1324,5.3029,5.3029
4966.3664,13.63,51.8294,51.9661,54.7308,38.1935,69.963,133.7058,218.53,197.8468,153.1837,5.3027,5.3027
4971.1712,13.6829,51.8573,51.9941,54.7586,38.2475,69.9893,133.7574,218.5829,197.8973,153.2351,5.3025,5.3025
4975.976,13.7357,51.8852,52.0221,54.7864,38.3015,70.0156,133.809,218.6357,197.9477,153.2864,5.3023,5.3023
4980.7808,13.7886,51.9131,52.0501,54.8142,38.3555,70.0419,133.8606,218.6886,197.9982,153.3377,5.3021,5.3021
4985.5856,13.8414,51.941,52.0781,54.842,38.4095,70.0682,133.9122,218.7414,198.0486,153.3891,5.3019,5.3019
4990.3904,13.8943,51.969,52.1061,54.8699,38.4635,70.0945,133.9638,218.7943,198.0991,153.4404,5.3017,5.3017
4995.1952,13.9471,51.9969,52.1341,54.8977,38.5175,70.1208,134.0153,218.8471,198.1495,153.4918,5.3015,5.3015
5000.0,14.0,52.0248,52.1621,54.9255,38.5715,70.1471,134.0669,218.9,198.2,153.5431,5.3013,5.3013
