ecmo speed,ppadia,ppcw,ppaavg,ecmop2,ppasys,ecmop3,svl,col,svr,cor,caSys_pO2,cvSys_pO2,cvSys_O2sat,caSys_pCO2
5.1979,11.2164,11.2815,13.4244,283.2437,25.0502,249.3679,64.7253,3.8753,64.7047,3.8674,334.6061,58.418,89.6813,32.9738
5.204,11.1972,11.2887,13.4022,284.9868,25.023,250.916,64.6209,3.8625,64.5677,3.8736,335.5598,58.5357,89.7158,33.0001
5.2101,11.2008,11.2977,13.4007,284.9691,25.0224,250.9045,64.6268,3.8706,64.6141,3.8694,335.5542,58.5316,89.7132,32.9815
5.2162,11.1917,11.2973,13.4201,284.9742,25.0053,250.9126,64.5995,3.8696,64.597,3.8796,335.5858,58.5467,89.7195,32.9786
5.2223,11.1828,11.3076,13.4193,284.958,25.0027,250.8913,64.6184,3.8747,64.6083,3.8746,335.5343,58.5395,89.7069,32.9895
5.2284,11.2031,11.2886,13.4297,284.9785,25.0071,250.9094,64.6088,3.867,64.5895,3.8629,335.5566,58.5403,89.7191,32.9778
5.2345,11.1999,11.2893,13.4144,284.9676,25.0202,250.8848,64.6039,3.8565,64.6221,3.8827,335.5808,58.5653,89.7137,32.9873
5.2406,11.1839,11.2973,13.411,284.9743,25.0163,250.9117,64.6187,3.8681,64.5861,3.8755,335.5589,58.5449,89.7307,32.9944
5.2467,11.2065,11.2877,13.3999,284.9645,25.0191,250.9078,64.6075,3.8632,64.5906,3.8738,335.5656,58.5507,89.7194,32.9796
5.2529,11.1682,11.2794,13.3948,287.4666,24.9819,253.156,64.4468,3.843,64.4267,3.86,336.9568,58.6873,89.7885,33.0284
5.259,11.1685,11.2735,13.3786,287.5017,24.9504,253.1567,64.4321,3.8723,64.4356,3.8632,336.9611,58.6852,89.7732,33.0422
5.2651,11.1659,11.278,13.3818,287.4748,24.9679,253.1534,64.4458,3.8597,64.4453,3.8646,336.9442,58.6955,89.7864,33.0214
5.2712,11.1618,11.2784,13.3849,287.4712,24.9549,253.1298,64.4387,3.8474,64.4465,3.8569,336.9516,58.703,89.7616,33.0468
5.2773,11.1803,11.2594,13.3719,287.4583,24.9706,253.152,64.4534,3.8518,64.4096,3.8431,336.9646,58.6873,89.7737,33.0353
5.2834,11.1752,11.2778,13.3985,287.4761,24.9644,253.1491,64.4549,3.867,64.4279,3.8465,336.9433,58.706,89.7914,33.0465
5.2895,11.1777,11.2831,13.3903,287.4729,24.973,253.1416,64.4504,3.8665,64.4275,3.8687,336.951,58.6922,89.7787,33.0377
5.2956,11.1791,11.2652,13.3856,287.4754,24.9498,253.1439,64.428,3.8649,64.4194,3.8518,336.9597,58.6921,89.7843,33.0168
5.3017,11.1614,11.2387,13.3608,290.0056,24.9191,255.4491,64.2859,3.8554,64.2856,3.8493,338.2399,58.8301,89.8689,33.0939
5.3078,11.134,11.2513,13.3463,289.9992,24.916,255.4384,64.2688,3.8426,64.2902,3.8482,338.209,58.8332,89.86,33.1051
5.3139,11.145,11.2603,13.3652,290.006,24.9073,255.426,64.2811,3.8465,64.2687,3.8365,338.2372,58.8504,89.8588,33.1195
5.32,11.1466,11.2519,13.3482,289.9947,24.9111,255.424,64.2919,3.8508,64.2627,3.849,338.2382,58.8321,89.8397,33.0997
5.3261,11.1516,11.2546,13.3632,290.011,24.9068,255.4112,64.2841,3.8559,64.263,3.8671,338.2342,58.8431,89.8599,33.1014
5.3322,11.1371,11.2555,13.35,289.9851,24.9236,255.4453,64.2804,3.8371,64.2847,3.8529,338.234,58.8421,89.8398,33.1086
5.3383,11.1527,11.2482,13.3596,289.9931,24.9094,255.427,64.276,3.8607,64.2823,3.8334,338.2463,58.8362,89.8456,33.109
5.3444,11.1394,11.2533,13.3504,290.0044,24.917,255.4423,64.2836,3.8472,64.2919,3.8432,338.2391,58.8465,89.8627,33.0869
5.3506,11.1205,11.2312,13.3306,293.0199,24.8416,258.1877,64.1177,3.8342,64.0758,3.8325,339.6562,58.9968,89.9374,33.2292
5.3567,11.1356,11.2184,13.3345,293.0111,24.8593,258.2102,64.0882,3.8284,64.0794,3.8274,339.645,59.0094,89.9161,33.2518
5.3628,11.1285,11.2128,13.3277,293.0403,24.8497,258.1852,64.1099,3.8468,64.0735,3.8281,339.6603,59.0169,89.9244,33.2406
5.3689,11.1253,11.2241,13.3383,293.0333,24.8526,258.2022,64.0959,3.8436,64.0862,3.8461,339.6546,59.004,89.9478,33.253
5.375,11.1298,11.2365,13.3232,293.0165,24.8556,258.1801,64.0877,3.8429,64.0835,3.8422,339.6572,59.0023,89.9174,33.2392
5.3811,11.1217,11.2305,13.3169,293.0114,24.8582,258.198,64.0878,3.8478,64.0645,3.8495,339.6524,59.0271,89.9314,33.2461
5.3872,11.1294,11.2289,13.3376,293.0151,24.8491,258.1852,64.0747,3.8226,64.0828,3.8376,339.6633,58.9958,89.9115,33.2458
5.3933,11.1402,11.2192,13.3234,293.032,24.8334,258.2084,64.0986,3.8254,64.0805,3.8296,339.6487,59.0101,89.9448,33.251
5.3994,11.1368,11.2277,13.3211,293.0327,24.8559,258.1944,64.0951,3.834,64.0696,3.8271,339.6578,59.0316,89.9381,33.2343
5.4055,11.1216,11.195,13.3317,294.3052,24.8114,259.3318,64.0049,3.834,63.9884,3.8362,340.2166,59.0746,89.9521,33.2838
5.4116,11.1158,11.2307,13.3129,294.2949,24.8344,259.3237,64.0195,3.8286,63.9948,3.8397,340.2521,59.0678,89.958,33.2912
5.4177,11.1367,11.2116,13.3108,294.3164,24.8142,259.3398,63.9998,3.8339,63.9878,3.8399,340.2265,59.0708,89.9607,33.283
5.4238,11.1364,11.2121,13.3286,294.2992,24.8298,259.3445,63.9991,3.8443,64.0003,3.8396,340.2167,59.0742,89.966,33.2724
5.4299,11.1288,11.2154,13.3207,294.3059,24.8247,259.3244,64.0266,3.8483,64.0189,3.8229,340.2161,59.0623,89.9726,33.2822
5.436,11.1241,11.227,13.3084,294.3061,24.814,259.338,64.0036,3.8412,63.9799,3.8085,340.2246,59.0746,89.9568,33.2635
5.4421,11.1234,11.2342,13.2991,294.3124,24.8338,259.3479,63.9923,3.8278,63.9945,3.8181,340.2259,59.068,89.9388,33.2614
5.4482,11.1196,11.2285,13.3068,294.3099,24.8335,259.3118,64.0087,3.842,63.9979,3.8293,340.2339,59.0873,89.9478,33.283
5.4544,11.0816,11.1638,13.27,297.6299,24.7452,262.2863,63.8121,3.8152,63.7947,3.8339,341.6979,59.2086,90.0054,33.3107
5.4605,11.0828,11.1819,13.3042,297.6282,24.7465,262.2992,63.7853,3.8288,63.7843,3.8027,341.7003,59.2185,90.0182,33.3084
5.4666,11.0774,11.2134,13.2726,297.6438,24.7578,262.2902,63.7931,3.8092,63.7782,3.8271,341.6931,59.2287,90.0219,33.2984
5.4727,11.0817,11.2023,13.2751,297.6259,24.7572,262.2847,63.7918,3.8286,63.7931,3.8216,341.6827,59.2158,90.0235,33.3014
5.4788,11.0879,11.1902,13.2727,297.6397,24.7725,262.2674,63.8062,3.8095,63.7897,3.8386,341.704,59.228,90.0239,33.312
5.4849,11.0866,11.195,13.2773,297.6201,24.7432,262.2994,63.7875,3.8338,63.7948,3.8267,341.7013,59.223,90.0081,33.2973
5.491,11.1069,11.1977,13.2868,297.6375,24.7436,262.2811,63.7811,3.8109,63.7879,3.8292,341.6882,59.2386,90.0224,33.3175
5.4971,11.0883,11.2078,13.2867,297.6445,24.7439,262.2785,63.8101,3.831,63.7972,3.8026,341.7025,59.2363,90.0111,33.3029
5.5032,11.0961,11.1877,13.2749,298.5115,24.7222,263.0843,63.7405,3.8164,63.7332,3.8065,342.0822,59.2713,90.0371,33.3143
5.5093,11.0701,11.1909,13.2815,298.4897,24.76,263.0872,63.7303,3.8226,63.7171,3.8164,342.0975,59.2827,90.0144,33.3272
5.5154,11.079,11.1824,13.263,298.5202,24.7465,263.0684,63.7313,3.8285,63.7313,3.8075,342.089,59.2743,90.0381,33.3177
5.5215,11.0684,11.184,13.2935,298.5174,24.7374,263.0808,63.7301,3.8189,63.7367,3.8186,342.0833,59.2821,90.0396,33.3241
5.5276,11.0762,11.174,13.2554,298.5085,24.7445,263.078,63.7326,3.8113,63.7311,3.833,342.0944,59.2677,90.0386,33.341
5.5337,11.0778,11.1784,13.2772,298.5174,24.7317,263.0886,63.7497,3.8058,63.7099,3.8258,342.0828,59.265,90.0333,33.3411
5.5398,11.0742,11.1919,13.2765,298.5305,24.7507,263.0728,63.7526,3.828,63.7354,3.8136,342.0732,59.2738,90.0235,33.3299
5.5459,11.0717,11.1856,13.2682,298.5443,24.7278,263.0819,63.7542,3.8245,63.7401,3.8113,342.0935,59.2588,90.0413,33.3241
5.5521,11.0581,11.164,13.252,301.1658,24.6941,265.4401,63.5734,3.8092,63.5619,3.7971,343.1827,59.4027,90.0933,33.3959
5.5582,11.0529,11.1588,13.2413,301.1836,24.6787,265.479,63.5959,3.8011,63.5599,3.7997,343.1767,59.4059,90.101,33.413
5.5643,11.0683,11.1537,13.246,301.1612,24.667,265.4475,63.5733,3.8165,63.5592,3.8092,343.1857,59.3879,90.0811,33.4104
5.5704,11.0798,11.1638,13.2491,301.1998,24.6869,265.4487,63.5692,3.8178,63.5679,3.8197,343.2067,59.4052,90.0987,33.4079
5.5765,11.052,11.154,13.2449,301.1726,24.6876,265.4568,63.5583,3.8033,63.5615,3.8094,343.1954,59.4086,90.087,33.4051
5.5826,11.0666,11.1627,13.2231,301.1581,24.6917,265.4588,63.5815,3.7995,63.5772,3.7953,343.2009,59.4014,90.075,33.4044
5.5887,11.0783,11.178,13.2546,301.1668,24.6913,265.4694,63.5738,3.7919,63.5461,3.788,343.197,59.3809,90.0913,33.4194
5.5948,11.0483,11.1672,13.2447,301.1836,24.68,265.4696,63.5926,3.7918,63.5704,3.8101,343.1989,59.3877,90.0777,33.4055
5.6009,11.0317,11.134,13.2062,305.8348,24.5956,269.667,63.2881,3.7871,63.2591,3.7836,345.0715,59.6268,90.2029,33.5992
5.607,11.0246,11.1148,13.1803,305.8293,24.5649,269.6337,63.2649,3.7769,63.2719,3.7885,345.0717,59.6179,90.1952,33.5946
5.6131,11.022,11.1265,13.1949,305.8498,24.5907,269.6522,63.2734,3.7953,63.2852,3.7805,345.0623,59.6374,90.2022,33.577
5.6192,11.0165,11.1212,13.2037,305.8172,24.5858,269.6362,63.2934,3.7715,63.2686,3.7846,345.0744,59.6167,90.1878,33.5926
5.6253,11.0158,11.1152,13.2023,305.8479,24.596,269.6414,63.2826,3.8008,63.2764,3.7853,345.0737,59.6246,90.1962,33.5963
5.6314,11.0349,11.1233,13.1755,305.825,24.5903,269.6324,63.2938,3.7831,63.2523,3.7841,345.0792,59.6119,90.1839,33.5804
5.6375,11.015,11.1057,13.1914,305.8424,24.5976,269.6318,63.2766,3.7763,63.2714,3.784,345.0731,59.6198,90.1923,33.5901
5.6436,11.0122,11.1179,13.214,305.8251,24.6025,269.6421,63.2823,3.7861,63.2809,3.7808,345.0848,59.6058,90.1829,33.5988
5.6497,11.0195,11.1212,13.1917,305.8286,24.5938,269.6443,63.2707,3.7872,63.2635,3.7928,345.0756,59.6135,90.1832,33.575
5.6559,11.0014,11.0891,13.1755,308.4724,24.5344,272.0471,63.1154,3.7647,63.1149,3.7682,346.1783,59.7631,90.2403,33.6413
5.662,10.9992,11.1069,13.1428,308.4837,24.5152,272.0497,63.1074,3.7792,63.1004,3.7885,346.1566,59.7717,90.2461,33.6579
5.6681,11.0059,11.11,13.1711,308.4948,24.5351,272.0612,63.1101,3.7699,63.0923,3.7921,346.1746,59.7591,90.2226,33.6733
5.6742,10.9898,11.0856,13.1742,308.4751,24.5384,272.0419,63.1002,3.7918,63.1048,3.7704,346.1651,59.7683,90.2352,33.6656
5.6803,11.0033,11.1,13.1491,308.5055,24.5215,272.057,63.1262,3.7699,63.0985,3.7887,346.1497,59.7652,90.2659,33.6507
5.6864,11.0014,11.1106,13.1762,308.5054,24.534,272.0606,63.1095,3.7796,63.1026,3.7838,346.168,59.7702,90.2514,33.6471
5.6925,10.9917,11.1069,13.1574,308.4812,24.5386,272.0475,63.1212,3.7796,63.1095,3.7849,346.1515,59.7776,90.2373,33.6482
5.6986,11.0071,11.0984,13.1696,308.4996,24.5418,272.0404,63.1036,3.7841,63.1174,3.7737,346.1589,59.7861,90.2442,33.6455
5.7047,10.9882,11.0761,13.1576,310.0644,24.4856,273.4572,62.9938,3.7722,63.0147,3.76,346.7895,59.8408,90.2788,33.712
5.7108,10.9731,11.0734,13.1602,310.057,24.4977,273.4784,63.0154,3.7548,62.9982,3.7608,346.8034,59.8613,90.267,33.684
5.7169,10.987,11.097,13.1542,310.0705,24.4959,273.4735,63.0067,3.7701,63.0152,3.7864,346.8021,59.8461,90.2631,33.7023
5.723,10.9766,11.0985,13.1636,310.0727,24.505,273.467,63.0141,3.7666,63.0136,3.779,346.812,59.847,90.2626,33.6846
5.7291,11.0018,11.0902,13.1545,310.0634,24.5138,273.4692,63.0184,3.7737,63.001,3.782,346.7999,59.8422,90.2791,33.6729
5.7352,10.9839,11.0902,13.1431,310.0687,24.4869,273.486,63.0084,3.7675,62.9914,3.768,346.7946,59.8465,90.2867,33.699
5.7413,10.9943,11.0876,13.1481,310.0686,24.5272,273.4784,63.0352,3.7682,63.0217,3.7682,346.8019,59.8579,90.2674,33.7081
5.7474,10.9838,11.0919,13.1503,310.0712,24.5068,273.4874,63.0137,3.7804,63.0025,3.7664,346.8093,59.8585,90.2768,33.6935
5.7536,10.9407,11.0876,13.1349,312.2194,24.4631,275.4695,62.8732,3.7618,62.8679,3.786,347.6529,59.9753,90.3288,33.6865
5.7597,10.9762,11.0747,13.1393,312.199,24.4809,275.4703,62.8896,3.7554,62.8765,3.766,347.6371,59.9689,90.3366,33.6784
5.7658,10.9826,11.0681,13.1423,312.2247,24.4682,275.445,62.8834,3.7466,62.8713,3.7649,347.667,59.9893,90.3467,33.6715
5.7719,10.974,11.0532,13.1204,312.2236,24.4607,275.46,62.8613,3.7567,62.8808,3.7716,347.6462,59.9825,90.3177,33.6847
5.778,10.976,11.0659,13.1208,312.2192,24.4536,275.4695,62.8806,3.7669,62.8481,3.7606,347.641,59.9786,90.3294,33.6955
5.7841,10.9635,11.0697,13.1421,312.2165,24.4427,275.4714,62.8661,3.752,62.8729,3.7509,347.6457,59.9857,90.3279,33.6831
5.7902,10.9741,11.0943,13.1072,312.2108,24.4762,275.4474,62.8808,3.776,62.8711,3.7613,347.6513,59.9672,90.3326,33.671
5.7963,10.9787,11.0805,13.1295,312.2066,24.4531,275.4673,62.8775,3.7665,62.8678,3.7572,347.655,59.979,90.3147,33.6752
5.8024,10.9638,11.056,13.1081,314.3321,24.4231,277.3617,62.7663,3.7648,62.7501,3.7625,348.4087,60.0815,90.3713,33.7206
5.8085,10.9485,11.048,13.1006,314.3376,24.4217,277.3936,62.7581,3.7587,62.74,3.7643,348.4221,60.0974,90.3732,33.7223
5.8146,10.959,11.0408,13.1092,314.3018,24.4307,277.3717,62.748,3.7471,62.7638,3.7512,348.417,60.0983,90.3672,33.7269
5.8207,10.9694,11.0651,13.1196,314.319,24.4305,277.3804,62.7646,3.7578,62.7647,3.7508,348.4136,60.0997,90.3806,33.7184
5.8268,10.9553,11.0534,13.1133,314.3007,24.425,277.3696,62.7407,3.7522,62.7559,3.7684,348.4126,60.0835,90.3752,33.7049
5.8329,10.9386,11.0311,13.112,314.3351,24.4285,277.4097,62.7626,3.7413,62.7441,3.743,348.4192,60.1019,90.3836,33.7228
5.839,10.9624,11.0531,13.1224,314.2978,24.4301,277.3919,62.7647,3.7582,62.7647,3.757,348.4118,60.0848,90.3628,33.714
5.8451,10.9429,11.0597,13.1062,314.3139,24.4141,277.3953,62.761,3.7714,62.7511,3.7667,348.4143,60.0901,90.3837,33.7162
5.8513,10.9239,11.0287,13.0806,316.7405,24.3883,279.5707,62.6271,3.7399,62.62,3.7413,349.3826,60.2303,90.4317,33.755
5.8574,10.945,11.0395,13.1042,316.748,24.3723,279.5949,62.6152,3.7644,62.5859,3.7422,349.4123,60.2276,90.4304,33.7405
5.8635,10.9409,11.0159,13.1047,316.7695,24.3785,279.5779,62.6114,3.7323,62.5897,3.7515,349.4014,60.2292,90.4332,33.7368
5.8696,10.9381,11.0313,13.0965,316.7464,24.3579,279.5987,62.6091,3.7408,62.5957,3.7486,349.3873,60.2283,90.4404,33.7418
5.8757,10.9608,11.0291,13.0661,316.7392,24.3776,279.5673,62.6106,3.7506,62.6002,3.7445,349.4059,60.2329,90.4449,33.7595
5.8818,10.9378,11.0383,13.0919,316.7604,24.3809,279.6098,62.6261,3.7609,62.6156,3.7529,349.3973,60.2311,90.4376,33.754
5.8879,10.9548,11.0147,13.0803,316.7367,24.3697,279.5683,62.62,3.7568,62.6025,3.7447,349.4083,60.2466,90.4123,33.7623
5.894,10.9343,11.0405,13.0836,316.7378,24.3699,279.5892,62.6146,3.7408,62.5976,3.7632,349.3961,60.2104,90.4296,33.762
5.9001,10.9454,11.0336,13.0665,317.3424,24.3807,280.1341,62.586,3.7554,62.5783,3.7509,349.5716,60.2586,90.4413,33.7706
5.9062,10.9292,11.0319,13.0774,317.3345,24.3688,280.1367,62.596,3.7421,62.5528,3.7516,349.5722,60.2672,90.4494,33.755
5.9123,10.9441,11.0494,13.0752,317.3567,24.3739,280.1334,62.5903,3.7513,62.5853,3.7496,349.5841,60.2487,90.4537,33.7592
5.9184,10.921,11.033,13.0684,317.3708,24.3698,280.1446,62.5746,3.7266,62.5844,3.7288,349.5558,60.2504,90.4377,33.7587
5.9245,10.9296,11.0243,13.0858,317.374,24.3623,280.1525,62.5908,3.758,62.5716,3.7451,349.564,60.262,90.4457,33.7485
5.9306,10.9403,11.0328,13.0799,317.3632,24.3495,280.1515,62.562,3.7455,62.5879,3.7458,349.5745,60.235,90.4213,33.753
5.9367,10.9457,11.0114,13.074,317.3575,24.3713,280.1533,62.5714,3.7346,62.5738,3.7486,349.5597,60.2394,90.4404,33.7534
5.9428,10.9245,11.0432,13.1018,317.3638,24.3716,280.1514,62.5779,3.7352,62.5671,3.7682,349.568,60.242,90.4444,33.7617
5.9489,10.9543,11.0388,13.0945,317.3585,24.3679,280.1317,62.5867,3.7399,62.566,3.7449,349.5758,60.2368,90.4484,33.7618
5.9551,10.8908,11.0039,13.0308,321.7345,24.2975,284.114,62.3767,3.7466,62.3719,3.7337,350.7909,60.4355,90.5311,33.8611
5.9612,10.9104,11.0209,13.0489,321.7381,24.2882,284.1082,62.3726,3.7347,62.3715,3.7312,350.7666,60.4338,90.4966,33.8484
5.9673,10.8875,10.9763,13.0339,321.7054,24.3156,284.1106,62.3738,3.7467,62.3896,3.7525,350.7455,60.4421,90.497,33.8551
5.9734,10.9126,11.0004,13.055,321.7193,24.3035,284.1187,62.373,3.752,62.3661,3.7352,350.7688,60.4351,90.5113,33.8583
5.9795,10.9119,11.0125,13.0378,321.7216,24.2937,284.0985,62.371,3.7285,62.3737,3.7259,350.7502,60.4519,90.5244,33.8425
5.9856,10.8928,11.0051,13.0495,321.7297,24.2892,284.1151,62.3786,3.7428,62.3663,3.7319,350.7677,60.4288,90.5324,33.8477
5.9917,10.9063,10.99,13.0374,321.7409,24.2988,284.1132,62.3686,3.7279,62.3804,3.7317,350.7457,60.4171,90.5223,33.8611
5.9978,10.9297,11.0122,13.0738,321.7321,24.3033,284.1018,62.3761,3.7262,62.3769,3.7385,350.7633,60.454,90.5237,33.869
6.0039,10.8796,10.9667,12.9963,328.1387,24.2305,289.8702,62.1287,3.6866,62.1544,3.7201,352.0596,60.6366,90.5962,34.0095
6.01,10.8875,10.9716,13.0046,328.162,24.2406,289.8796,62.1388,3.706,62.163,3.7059,352.06,60.6369,90.6081,33.9946
6.0161,10.89,10.9716,13.0141,328.1127,24.2402,289.901,62.1148,3.7335,62.1514,3.7308,352.0752,60.6293,90.5964,34.0125
6.0222,10.8685,10.9625,13.0419,328.1313,24.2441,289.8679,62.1343,3.7167,62.1791,3.726,352.0508,60.6354,90.5998,33.999
6.0283,10.873,10.9606,13.012,328.1379,24.2172,289.8744,62.1413,3.7287,62.1494,3.7183,352.0493,60.6441,90.6113,34.0135
6.0344,10.8701,10.9796,13.0341,328.1398,24.2363,289.8731,62.1391,3.7235,62.1629,3.7357,352.0551,60.6321,90.5782,34.0218
6.0405,10.8925,10.9799,12.9979,328.1299,24.2253,289.8758,62.1261,3.7309,62.1602,3.7134,352.0529,60.6353,90.5972,33.9796
6.0466,10.8707,10.9833,13.027,328.1394,24.2148,289.8777,62.1401,3.7129,62.1545,3.7169,352.0619,60.6414,90.6061,34.0162
6.0528,10.8676,10.9649,12.9894,329.5896,24.2093,291.1819,62.031,3.7182,62.0688,3.7128,352.5859,60.7239,90.6256,34.0489
6.0589,10.858,10.9583,12.9784,329.5865,24.1877,291.1741,62.0345,3.7177,62.0911,3.7279,352.5884,60.721,90.6142,34.0355
6.065,10.8805,10.9311,13.0012,329.5891,24.1968,291.2004,62.0484,3.7096,62.0678,3.7261,352.6012,60.7125,90.6154,34.0295
6.0711,10.8545,10.9542,12.9987,329.5778,24.1955,291.1741,62.024,3.7007,62.0613,3.7242,352.5987,60.7235,90.6366,34.0287
6.0772,10.8626,10.9665,12.9993,329.5928,24.1786,291.2096,62.0339,3.6937,62.0697,3.7202,352.6014,60.712,90.6133,34.0129
6.0833,10.8669,10.9549,13.0071,329.5666,24.2015,291.1881,62.0243,3.7195,62.0749,3.7259,352.5939,60.7127,90.6303,34.0231
6.0894,10.869,10.9682,12.9886,329.5802,24.2109,291.1616,62.0515,3.7057,62.0587,3.6978,352.5936,60.7214,90.6249,34.029
6.0955,10.8797,10.9594,13.0004,329.58,24.1917,291.1941,62.0436,3.7157,62.094,3.7205,352.5703,60.7058,90.6316,34.0278
6.1016,10.8326,10.9486,12.976,332.4993,24.1445,293.8417,61.8568,3.6921,61.9037,3.6938,353.6392,60.8417,90.6665,34.1002
6.1077,10.829,10.9376,12.974,332.5169,24.1474,293.8423,61.8713,3.683,61.895,3.7061,353.6284,60.8474,90.6806,34.1047
6.1138,10.8589,10.9447,12.9553,332.5282,24.1531,293.8686,61.8522,3.6974,61.8876,3.7127,353.6307,60.8593,90.6619,34.0942
6.1199,10.8471,10.9522,12.9803,332.5246,24.1569,293.8661,61.8605,3.7104,61.8997,3.7135,353.6367,60.8689,90.6793,34.1049
6.126,10.8476,10.956,12.9763,332.498,24.1582,293.8553,61.8815,3.7158,61.899,3.7061,353.6316,60.8633,90.6907,34.0865
6.1321,10.8523,10.9467,12.9761,332.5388,24.1527,293.8656,61.861,3.689,61.9042,3.7232,353.631,60.866,90.6808,34.0784
6.1382,10.8553,10.9453,12.95,332.5183,24.151,293.8619,61.8576,3.7139,61.8801,3.7056,353.643,60.8595,90.6891,34.0948
6.1443,10.8391,10.95,12.9599,332.5209,24.144,293.8466,61.8823,3.7124,61.8951,3.7039,353.6176,60.839,90.681,34.1003
6.1505,10.8187,10.9344,12.951,334.1227,24.0945,295.2975,61.7585,3.69,61.8034,3.6948,354.1431,60.9241,90.7145,34.1405
6.1566,10.8385,10.9428,12.9573,334.1117,24.1134,295.2983,61.7665,3.6918,61.8131,3.694,354.1345,60.956,90.6942,34.1327
6.1627,10.821,10.9188,12.9458,334.1121,24.1299,295.3125,61.7618,3.7089,61.793,3.7069,354.1674,60.9506,90.6865,34.1306
6.1688,10.8232,10.9255,12.9409,334.1135,24.1096,295.279,61.7696,3.6905,61.797,3.7141,354.1388,60.9449,90.6932,34.1367
6.1749,10.8368,10.9186,12.9448,334.1173,24.1262,295.2994,61.7718,3.6848,61.806,3.6927,354.1572,60.9142,90.7036,34.1218
6.181,10.8452,10.9449,12.9605,334.1248,24.1034,295.2819,61.7819,3.707,61.7987,3.6991,354.155,60.9223,90.7167,34.1478
6.1871,10.8455,10.9304,12.938,334.1119,24.1245,295.2961,61.7733,3.6987,61.8114,3.6941,354.1327,60.9434,90.7043,34.1418
6.1932,10.8391,10.9307,12.9595,334.1033,24.1042,295.2929,61.769,3.7064,61.79,3.7028,354.1513,60.912,90.7112,34.1378
6.1993,10.8262,10.9354,12.942,334.1113,24.0993,295.2992,61.75,3.699,61.8,3.6939,354.1521,60.9459,90.7242,34.1457
6.2054,10.741,10.8396,12.835,343.9982,23.8909,304.2892,61.0547,3.6552,61.0808,3.6442,358.5209,61.5573,90.9326,34.3448
6.2115,10.7473,10.8458,12.8544,343.9917,23.8743,304.3019,61.072,3.6403,61.0874,3.6628,358.5448,61.5293,90.9443,34.3481
6.2176,10.749,10.8472,12.8384,343.9881,23.8729,304.299,61.0713,3.6629,61.0711,3.6709,358.5461,61.5379,90.9332,34.3519
6.2237,10.7306,10.8407,12.8445,344.0052,23.875,304.3014,61.0691,3.6533,61.0869,3.6481,358.5463,61.5428,90.9353,34.3536
6.2298,10.7342,10.8442,12.8456,343.9894,23.8772,304.3004,61.0691,3.6393,61.0722,3.6653,358.5509,61.535,90.9354,34.352
6.2359,10.7371,10.8277,12.8365,343.9938,23.8867,304.2942,61.0669,3.6456,61.076,3.6506,358.5491,61.5307,90.9526,34.3342
6.242,10.7334,10.848,12.8418,343.9911,23.8751,304.2832,61.0672,3.6508,61.0833,3.6742,358.5426,61.5472,90.9445,34.347
6.2481,10.7507,10.8303,12.824,343.9849,23.896,304.2776,61.0703,3.6502,61.0835,3.6428,358.5359,61.5386,90.9336,34.3277
6.2543,10.6616,10.7753,12.7352,350.871,23.7354,310.549,60.6037,3.6225,60.5898,3.6299,361.089,61.9396,91.0668,34.5281
6.2604,10.6725,10.7698,12.7495,350.8516,23.7161,310.5496,60.5949,3.6207,60.5946,3.6381,361.0854,61.942,91.0846,34.5098
6.2665,10.6733,10.7688,12.7535,350.832,23.7254,310.5329,60.5879,3.6316,60.5918,3.6059,361.1065,61.9282,91.083,34.5316
6.2726,10.6608,10.7606,12.7452,350.8399,23.7384,310.5477,60.5952,3.6115,60.5947,3.6389,361.0872,61.9421,91.0906,34.5223
6.2787,10.6764,10.7687,12.7626,350.8518,23.7255,310.5448,60.5837,3.6447,60.5944,3.614,361.0998,61.9264,91.1013,34.5345
6.2848,10.674,10.7649,12.766,350.8489,23.7143,310.538,60.6108,3.6303,60.5908,3.6395,361.0969,61.9298,91.0784,34.5248
6.2909,10.6768,10.7626,12.7502,350.8766,23.7218,310.5404,60.586,3.6184,60.5992,3.6375,361.0877,61.9476,91.0796,34.5002
6.297,10.6704,10.7798,12.7565,350.8669,23.7426,310.5351,60.5921,3.6191,60.6059,3.6285,361.1052,61.9162,91.0804,34.5036
6.3031,10.6561,10.7664,12.7661,350.8608,23.725,310.531,60.6012,3.6349,60.5853,3.6371,361.0962,61.9282,91.0808,34.506
6.3092,10.6823,10.7799,12.7436,350.8565,23.7479,310.5409,60.5973,3.6259,60.5983,3.6398,361.1067,61.9253,91.0953,34.5096
6.3153,10.6742,10.7773,12.757,350.8501,23.7239,310.5427,60.5915,3.6103,60.6015,3.6246,361.1016,61.9276,91.0783,34.5055
6.3214,10.6804,10.7648,12.7423,350.8577,23.7183,310.5427,60.6063,3.6439,60.598,3.6166,361.1009,61.9435,91.0744,34.5067
6.3275,10.6661,10.7764,12.7427,350.8579,23.7229,310.5467,60.594,3.6446,60.6001,3.6343,361.1069,61.9279,91.0922,34.5233
6.3336,10.6781,10.7663,12.7452,350.8575,23.7279,310.5406,60.6027,3.6347,60.5831,3.6222,361.0983,61.941,91.0943,34.5291
6.3397,10.6594,10.7764,12.7622,350.8353,23.7187,310.5235,60.5952,3.633,60.5898,3.6451,361.1071,61.9451,91.0914,34.5158
6.3458,10.6712,10.77,12.7567,350.8572,23.7403,310.5367,60.5969,3.6251,60.5842,3.6327,361.0944,61.9315,91.0941,34.5243
