hemodynamics fdo2 value,bgDO2,caSys_pCO2,cvSys_pCO2,cvSys_pO2,caSys_pO2,caSys_HCO3,cvSys_HCO3,caSys_O2sat,cvSys_O2sat,caSys_pH,cvSys_pH,caSys_BE
0.8758,1298.7628,32.0409,41.2869,50.8369,238.2918,22.4138,23.776,99.7799,85.4925,7.4701,7.3805,-1.2684
0.8766,1298.7405,32.0464,41.2955,50.8473,238.3107,22.4139,23.7526,99.7725,85.4956,7.4678,7.3772,-1.252
0.8774,1298.7401,32.0518,41.3069,50.8381,238.2981,22.4032,23.7422,99.7797,85.4612,7.4662,7.3889,-1.2545
0.8782,1298.739,32.0676,41.3065,50.8547,238.313,22.3982,23.7618,99.7812,85.4523,7.4711,7.3791,-1.2666
0.879,1298.7583,32.076,41.2874,50.8548,238.2988,22.4004,23.742,99.8029,85.4797,7.478,7.3725,-1.2572
0.8798,1298.7427,32.0515,41.3161,50.8559,238.3194,22.4,23.7467,99.7785,85.4913,7.4536,7.3735,-1.258
0.8806,1298.7505,32.0508,41.2917,50.8447,238.2962,22.3963,23.7713,99.7691,85.471,7.4698,7.396,-1.254
0.8814,1298.7581,32.0521,41.3017,50.8608,238.3103,22.3988,23.7567,99.7909,85.4852,7.4667,7.3768,-1.2868
0.8822,1298.7707,32.0538,41.2842,50.8602,238.3063,22.3962,23.7621,99.7678,85.4811,7.463,7.3798,-1.2639
0.883,1298.7576,32.0514,41.3018,50.8514,238.3088,22.3964,23.7609,99.7723,85.4785,7.4758,7.3914,-1.2675
0.8838,1298.7315,32.0699,41.3078,50.8523,238.317,22.4097,23.7774,99.7775,85.4808,7.4705,7.3609,-1.2594
0.8845,1298.7692,32.0678,41.3154,50.8643,238.3359,22.4129,23.7627,99.7631,85.4844,7.473,7.376,-1.2655
0.8853,1298.7605,32.0592,41.3038,50.8613,238.3077,22.3991,23.7698,99.7783,85.4782,7.486,7.3749,-1.267
0.8861,1298.7664,32.0542,41.3085,50.8528,238.3058,22.3947,23.7675,99.7732,85.4796,7.467,7.3765,-1.2603
0.8869,1298.7454,32.0599,41.309,50.8577,238.3166,22.4057,23.7574,99.7764,85.4781,7.4768,7.3703,-1.2429
0.8877,1298.7407,32.0617,41.2928,50.8301,238.3037,22.4038,23.7559,99.787,85.4947,7.4861,7.3842,-1.2655
0.8885,1298.7545,32.067,41.2816,50.8477,238.2982,22.4091,23.7575,99.7725,85.4842,7.4679,7.3873,-1.2675
0.8893,1298.75,32.0634,41.3084,50.84,238.3073,22.405,23.7455,99.7671,85.471,7.4723,7.3675,-1.256
0.8901,1298.7513,32.0528,41.2962,50.8609,238.2934,22.3955,23.7683,99.7814,85.5031,7.4696,7.3718,-1.2644
0.8909,1298.7472,32.0461,41.3015,50.8495,238.305,22.4162,23.7416,99.7744,85.465,7.4475,7.3674,-1.2536
0.8917,1298.7396,32.0485,41.2956,50.8459,238.3028,22.4124,23.7854,99.7657,85.4759,7.469,7.3732,-1.2675
0.8925,1298.7547,32.0731,41.2932,50.851,238.3169,22.4061,23.7752,99.7838,85.468,7.4722,7.3564,-1.2765
0.8932,1298.7593,32.0479,41.2821,50.8417,238.2915,22.4057,23.773,99.7694,85.4634,7.4709,7.3733,-1.2574
0.894,1298.7502,32.0519,41.3031,50.8666,238.2964,22.3945,23.7678,99.7758,85.4902,7.4795,7.3853,-1.2724
0.8948,1298.752,32.0441,41.2953,50.8373,238.3098,22.4021,23.7606,99.8014,85.4609,7.4663,7.3803,-1.2709
0.8956,1298.7315,32.0631,41.3103,50.8511,238.31,22.3881,23.7647,99.7915,85.4829,7.4802,7.3942,-1.2559
0.8964,1298.7389,32.056,41.283,50.8532,238.3012,22.3881,23.7591,99.7946,85.4789,7.4787,7.379,-1.2524
0.8972,1298.7431,32.0683,41.2789,50.8678,238.3049,22.4057,23.7552,99.7886,85.4887,7.4565,7.3793,-1.2574
0.898,1298.7389,32.0691,41.3119,50.8401,238.3165,22.389,23.7499,99.7783,85.464,7.4845,7.3896,-1.2667
0.8988,1298.7539,32.049,41.293,50.8424,238.3287,22.3922,23.7635,99.7782,85.4914,7.4567,7.3837,-1.264
0.8996,1298.7526,32.0642,41.3045,50.8564,238.3195,22.3964,23.7548,99.7861,85.4948,7.494,7.376,-1.2729
0.9004,1298.7446,32.0621,41.3088,50.8534,238.294,22.3813,23.7497,99.784,85.4936,7.4609,7.3699,-1.2869
0.9012,1298.7381,32.0499,41.3028,50.8568,238.3102,22.4062,23.7527,99.7812,85.4587,7.477,7.3881,-1.2683
0.9019,1298.7447,32.0614,41.2915,50.8576,238.3217,22.4095,23.7649,99.7908,85.4909,7.4541,7.385,-1.2703
0.9027,1298.7376,32.0548,41.2857,50.858,238.3353,22.3908,23.7701,99.7729,85.4777,7.4579,7.3557,-1.2738
0.9035,1298.7555,32.0631,41.3057,50.8468,238.3248,22.4021,23.7541,99.7825,85.4742,7.4666,7.3765,-1.2458
0.9043,1298.7488,32.0597,41.3061,50.8565,238.3092,22.3853,23.7598,99.7831,85.4819,7.4643,7.377,-1.2729
0.9051,1299.0723,32.0563,41.2971,50.8972,239.5955,22.3949,23.7694,99.7695,85.5025,7.447,7.3908,-1.2415
0.9059,1299.0794,32.0511,41.3097,50.8951,239.5873,22.4003,23.7608,99.7673,85.4983,7.4549,7.3697,-1.2481
0.9067,1299.0735,32.0659,41.3188,50.8792,239.5811,22.4073,23.7466,99.7744,85.4973,7.4935,7.3725,-1.2622
0.9075,1299.077,32.0779,41.287,50.8851,239.5805,22.4031,23.7561,99.7704,85.5165,7.443,7.3821,-1.257
0.9083,1299.0594,32.0581,41.3,50.8914,239.5977,22.3958,23.7668,99.7813,85.485,7.4843,7.3691,-1.262
0.9091,1299.0524,32.057,41.3126,50.9061,239.5879,22.3954,23.7481,99.7882,85.5171,7.4593,7.3903,-1.2515
0.9098,1299.0567,32.0544,41.2904,50.8796,239.5919,22.4066,23.7548,99.7703,85.4939,7.4626,7.3878,-1.2522
0.9106,1299.0631,32.0552,41.2912,50.8762,239.5938,22.395,23.7597,99.7845,85.4897,7.4801,7.3765,-1.258
0.9114,1299.0702,32.0555,41.286,50.8728,239.5914,22.4006,23.7598,99.7864,85.4869,7.4745,7.3581,-1.2672
0.9122,1299.0815,32.0753,41.306,50.87,239.591,22.4052,23.753,99.7652,85.5079,7.4732,7.3686,-1.2798
0.913,1299.075,32.06,41.2838,50.9012,239.5728,22.4073,23.762,99.7783,85.4889,7.4767,7.3781,-1.2618
0.9138,1299.0595,32.0657,41.2874,50.9021,239.5857,22.3965,23.7666,99.7771,85.4924,7.4656,7.3846,-1.2439
0.9146,1299.0648,32.0516,41.3118,50.8888,239.5822,22.3947,23.761,99.7688,85.505,7.4655,7.3699,-1.2584
0.9154,1299.0717,32.0584,41.3149,50.9004,239.5741,22.3929,23.7585,99.7695,85.4829,7.4719,7.355,-1.2603
0.9162,1299.0796,32.067,41.3108,50.8898,239.5951,22.4054,23.7502,99.7913,85.4995,7.4672,7.3915,-1.2622
0.917,1299.0703,32.0472,41.28,50.8718,239.5767,22.4081,23.7405,99.7947,85.5061,7.4823,7.374,-1.269
0.9178,1299.0477,32.0651,41.3186,50.8963,239.5871,22.393,23.7491,99.7759,85.505,7.4738,7.3822,-1.277
0.9185,1299.0715,32.0666,41.3167,50.8766,239.5807,22.3901,23.7566,99.7964,85.4907,7.4758,7.3719,-1.275
0.9193,1299.0797,32.0466,41.3186,50.8866,239.5882,22.4149,23.7525,99.7874,85.5055,7.4668,7.3729,-1.2606
0.9201,1299.1375,32.0564,41.2919,50.8962,239.8018,22.3801,23.7528,99.7721,85.5285,7.4809,7.3707,-1.2706
0.9209,1299.1317,32.0567,41.3046,50.9022,239.7825,22.3998,23.7669,99.7784,85.4931,7.4864,7.4038,-1.2571
0.9217,1299.1332,32.0582,41.2947,50.891,239.7889,22.4175,23.7738,99.777,85.4996,7.479,7.3813,-1.2621
0.9225,1299.1298,32.0744,41.293,50.8942,239.797,22.3941,23.7521,99.758,85.4981,7.4813,7.3853,-1.2747
0.9233,1299.1345,32.0666,41.2945,50.9063,239.8052,22.3834,23.7503,99.7783,85.5063,7.4675,7.3687,-1.2702
0.9241,1299.1277,32.0633,41.3053,50.8894,239.8095,22.4134,23.7695,99.7839,85.5143,7.4596,7.3899,-1.2451
0.9249,1299.127,32.0571,41.3074,50.8894,239.8056,22.3926,23.7569,99.7892,85.5076,7.4638,7.3701,-1.27
0.9257,1300.3754,32.0642,41.3082,51.0178,244.9429,22.3977,23.7824,99.8006,85.5799,7.4769,7.3755,-1.2561
0.9265,1300.3681,32.0421,41.2961,50.9976,244.9243,22.4211,23.7687,99.7914,85.5592,7.4793,7.3796,-1.263
0.9272,1300.3814,32.0463,41.3038,50.9987,244.9236,22.4099,23.7436,99.7785,85.5696,7.4694,7.3812,-1.2667
0.928,1300.3708,32.0606,41.3077,51.0087,244.9367,22.4122,23.7463,99.7879,85.5905,7.4839,7.383,-1.2582
0.9288,1300.3591,32.0584,41.3281,51.0054,244.8966,22.3892,23.7501,99.7971,85.5878,7.4668,7.3857,-1.2731
0.9296,1300.3615,32.0621,41.316,51.0164,244.9285,22.3874,23.7625,99.7859,85.5748,7.4785,7.3624,-1.2475
0.9304,1300.3745,32.0765,41.3149,51.0289,244.9357,22.3967,23.7796,99.7876,85.5766,7.4622,7.3713,-1.2406
0.9312,1300.384,32.0473,41.3306,51.0093,244.9248,22.4064,23.7467,99.7895,85.5661,7.4628,7.3851,-1.2487
0.932,1300.3677,32.0588,41.3076,51.0246,244.93,22.3893,23.7528,99.7922,85.5729,7.4836,7.3718,-1.2701
0.9328,1300.389,32.0717,41.2994,51.0043,244.9116,22.4127,23.7669,99.7902,85.5781,7.4685,7.3897,-1.2788
0.9336,1300.3696,32.0727,41.3128,51.0182,244.9308,22.3966,23.7773,99.7844,85.5751,7.4712,7.3691,-1.2703
0.9344,1300.369,32.0674,41.2991,51.0026,244.9256,22.3993,23.7554,99.7837,85.5747,7.4676,7.394,-1.2561
0.9352,1300.3632,32.0575,41.2944,50.9972,244.9217,22.3987,23.7539,99.7935,85.5781,7.4734,7.3852,-1.2589
0.9359,1300.3952,32.0849,41.3211,51.0095,244.9432,22.3787,23.7638,99.7833,85.5845,7.4704,7.3913,-1.2775
0.9367,1300.366,32.0611,41.2905,51.0129,244.9249,22.4231,23.7697,99.7965,85.5705,7.48,7.3738,-1.2662
0.9375,1300.3648,32.0495,41.309,51.0094,244.94,22.4017,23.7808,99.7939,85.5953,7.4643,7.3761,-1.2505
0.9383,1300.3847,32.0715,41.3065,51.013,244.9442,22.3927,23.7532,99.7757,85.5991,7.4621,7.3918,-1.2537
0.9391,1300.3555,32.0536,41.3071,51.0301,244.9228,22.3978,23.7761,99.7975,85.571,7.4699,7.3653,-1.2668
0.9399,1300.3851,32.0594,41.3241,51.0296,244.9401,22.3896,23.764,99.7733,85.5659,7.4651,7.376,-1.2669
0.9407,1300.3663,32.063,41.3157,51.0152,244.9334,22.3944,23.756,99.8002,85.5842,7.4881,7.3946,-1.2684
0.9415,1300.3652,32.0713,41.295,50.9983,244.9465,22.4102,23.7449,99.7764,85.5687,7.4785,7.4001,-1.2599
0.9423,1300.3775,32.0762,41.303,51.0098,244.9363,22.398,23.7623,99.7862,85.5715,7.4509,7.3667,-1.2518
0.9431,1300.375,32.07,41.318,51.0177,244.9148,22.4059,23.7647,99.7843,85.5865,7.486,7.3543,-1.2678
0.9439,1300.3491,32.0666,41.3257,51.0188,244.942,22.3932,23.7571,99.8082,85.5746,7.4709,7.3813,-1.238
0.9446,1300.3772,32.055,41.3045,51.016,244.9126,22.3988,23.7601,99.7775,85.569,7.465,7.3744,-1.2609
0.9454,1300.3656,32.0652,41.3028,51.0068,244.916,22.4034,23.7623,99.7844,85.5756,7.4657,7.3694,-1.2724
0.9462,1300.37,32.0495,41.3129,51.01,244.9205,22.4142,23.7586,99.7799,85.5764,7.4757,7.384,-1.2401
0.947,1300.3918,32.0404,41.2967,51.0066,244.9216,22.4121,23.7587,99.7968,85.5777,7.4791,7.3821,-1.2783
0.9478,1300.3792,32.0583,41.3174,51.0061,244.9422,22.415,23.7706,99.7826,85.5813,7.485,7.3912,-1.2782
0.9486,1300.3721,32.0491,41.3184,51.0052,244.9348,22.3925,23.7587,99.7971,85.5806,7.4531,7.3833,-1.2798
0.9494,1300.355,32.067,41.3153,51.015,244.9266,22.4031,23.747,99.7934,85.5757,7.4682,7.3589,-1.248
0.9502,1300.3587,32.0653,41.31,51.0021,244.9147,22.3896,23.7531,99.7861,85.5688,7.4804,7.3902,-1.2589
0.951,1300.3819,32.0766,41.3031,51.0156,244.925,22.3918,23.7583,99.7919,85.5755,7.4672,7.3682,-1.2587
0.9518,1300.3575,32.0577,41.3098,51.006,244.9382,22.3981,23.7626,99.7851,85.5736,7.4672,7.3778,-1.2706
0.9526,1300.3781,32.0584,41.3185,51.0204,244.9284,22.4095,23.7681,99.7955,85.586,7.4674,7.3721,-1.2556
0.9533,1300.3765,32.044,41.3171,51.0143,244.9427,22.4001,23.781,99.805,85.5626,7.4779,7.3586,-1.2807
0.9541,1300.3769,32.0656,41.3256,51.0177,244.936,22.4191,23.7718,99.7918,85.5823,7.465,7.3783,-1.2762
0.9549,1300.3815,32.0592,41.2899,50.9981,244.9329,22.4062,23.7617,99.8007,85.5683,7.4746,7.3853,-1.2635
0.9557,1302.0763,32.053,41.2985,51.1965,251.9652,22.3903,23.757,99.8248,85.7043,7.4689,7.3718,-1.2599
0.9565,1302.0808,32.0506,41.2969,51.1835,251.9702,22.396,23.7523,99.8028,85.6968,7.4614,7.3957,-1.269
0.9573,1302.0857,32.0576,41.3108,51.2101,251.958,22.4106,23.7606,99.8033,85.7309,7.4832,7.3767,-1.2599
0.9581,1302.0694,32.0513,41.312,51.2164,251.9656,22.3953,23.7438,99.7935,85.7194,7.4737,7.3796,-1.2651
0.9589,1302.0599,32.0597,41.3244,51.2025,251.9494,22.4035,23.7674,99.8152,85.7097,7.4763,7.375,-1.2756
0.9597,1302.0895,32.0599,41.3188,51.193,251.9768,22.3884,23.7504,99.8066,85.713,7.4758,7.3697,-1.265
0.9605,1302.0804,32.0545,41.3046,51.206,251.9609,22.402,23.7642,99.8114,85.7105,7.452,7.3811,-1.2742
0.9613,1302.0767,32.0801,41.3005,51.1841,251.9563,22.3751,23.7484,99.8223,85.7253,7.4766,7.3786,-1.2629
0.962,1302.087,32.0454,41.2966,51.2024,251.9805,22.3951,23.7638,99.8055,85.7187,7.4738,7.3816,-1.2551
0.9628,1302.0822,32.0536,41.3013,51.2027,251.964,22.3912,23.759,99.8077,85.7154,7.4739,7.3793,-1.2755
0.9636,1302.0846,32.0614,41.3091,51.193,251.9692,22.4035,23.7612,99.8083,85.6945,7.4647,7.3737,-1.2653
0.9644,1302.0834,32.0544,41.3342,51.196,251.9573,22.4097,23.7615,99.8016,85.7165,7.4688,7.3823,-1.2733
0.9652,1302.0846,32.0664,41.3189,51.1987,251.9728,22.4141,23.7758,99.8219,85.7038,7.4725,7.3799,-1.2523
0.966,1302.0679,32.0614,41.3069,51.1975,251.9859,22.4271,23.7781,99.7974,85.7125,7.4567,7.3614,-1.2557
0.9668,1302.0684,32.0599,41.32,51.2027,251.9506,22.3973,23.7549,99.8079,85.7047,7.452,7.3919,-1.255
0.9676,1302.0684,32.0685,41.3039,51.2045,251.9638,22.388,23.7482,99.7992,85.7003,7.4641,7.383,-1.2499
0.9684,1302.0792,32.056,41.3156,51.2021,251.9713,22.4123,23.7481,99.7946,85.7124,7.4505,7.387,-1.2597
0.9692,1302.092,32.0577,41.301,51.2008,251.9609,22.3833,23.7563,99.8067,85.7119,7.4718,7.3883,-1.261
0.9699,1302.0772,32.0462,41.3366,51.1986,251.985,22.3947,23.752,99.819,85.6962,7.4728,7.3793,-1.2647
0.9707,1302.078,32.0581,41.3013,51.2074,251.9623,22.3922,23.7582,99.8129,85.7091,7.458,7.3831,-1.2494
0.9715,1302.0891,32.0614,41.3176,51.1956,251.9714,22.3965,23.7542,99.8,85.7231,7.4722,7.3816,-1.2696
0.9723,1302.0772,32.0783,41.3106,51.1891,251.9704,22.3941,23.769,99.8162,85.6937,7.4974,7.3717,-1.2583
0.9731,1302.0795,32.0479,41.297,51.2087,251.9703,22.3849,23.7526,99.7978,85.7123,7.4659,7.4023,-1.2724
0.9739,1302.0868,32.0582,41.3346,51.2281,251.9648,22.4014,23.7607,99.8131,85.7089,7.4752,7.3646,-1.2521
0.9747,1302.1,32.0666,41.3025,51.2144,251.9777,22.4092,23.7563,99.7835,85.7147,7.469,7.3844,-1.2517
0.9755,1303.7108,32.0635,41.2938,51.4016,258.828,22.4013,23.7486,99.8132,85.8702,7.4377,7.3725,-1.2603
0.9763,1303.7168,32.0364,41.3127,51.4326,258.8444,22.3958,23.7635,99.8348,85.8633,7.4685,7.387,-1.2607
0.9771,1303.7068,32.0618,41.3043,51.4327,258.8167,22.3894,23.7577,99.8281,85.8661,7.4713,7.4001,-1.2644
0.9779,1303.7206,32.0492,41.2999,51.4104,258.8267,22.3904,23.7695,99.82,85.8638,7.4683,7.4006,-1.2508
0.9786,1303.7312,32.0678,41.3178,51.4213,258.8159,22.4072,23.7579,99.8235,85.869,7.4774,7.3809,-1.256
0.9794,1303.7278,32.0712,41.3179,51.4129,258.8086,22.4011,23.7589,99.8174,85.8576,7.469,7.4004,-1.2553
0.9802,1303.7307,32.0637,41.3166,51.4236,258.8197,22.3995,23.7582,99.818,85.8749,7.4671,7.3632,-1.2552
0.981,1303.7359,32.0659,41.3011,51.3998,258.8316,22.3948,23.7727,99.8116,85.8483,7.4671,7.3883,-1.2581
0.9818,1303.7507,32.0817,41.3027,51.4289,258.8205,22.3749,23.7248,99.8015,85.8767,7.4795,7.3978,-1.2455
0.9826,1303.7049,32.064,41.308,51.4323,258.8343,22.412,23.7661,99.836,85.8582,7.4743,7.3874,-1.2546
0.9834,1303.7274,32.0458,41.3135,51.4118,258.82,22.3992,23.763,99.8247,85.8532,7.4849,7.3824,-1.2533
0.9842,1303.7186,32.0629,41.3144,51.4244,258.8191,22.3972,23.768,99.8119,85.8707,7.4658,7.3777,-1.2452
0.985,1303.7227,32.0472,41.3001,51.4041,258.8218,22.407,23.7561,99.8181,85.8541,7.4891,7.3853,-1.2582
0.9858,1303.742,32.0604,41.3247,51.4211,258.8796,22.4319,23.7615,99.818,85.8446,7.4441,7.3759,-1.2706
0.9866,1303.7382,32.0669,41.3117,51.4217,258.8782,22.4173,23.7556,99.8243,85.8565,7.4614,7.3805,-1.2648
0.9873,1303.7322,32.038,41.3167,51.4259,258.8843,22.4073,23.7642,99.8282,85.8563,7.471,7.3854,-1.2632
0.9881,1303.7347,32.0585,41.3048,51.4195,258.8779,22.3941,23.78,99.8212,85.8543,7.4561,7.3795,-1.2786
0.9889,1303.7476,32.0649,41.3056,51.4243,258.8854,22.4082,23.7677,99.8177,85.8512,7.4575,7.3861,-1.2778
0.9897,1303.7443,32.0513,41.3266,51.4111,258.8698,22.3834,23.7504,99.7965,85.8585,7.4833,7.3837,-1.2446
0.9905,1303.7373,32.0858,41.3185,51.4219,258.8869,22.4158,23.7551,99.8249,85.8541,7.4754,7.3793,-1.2553
0.9913,1303.7339,32.0677,41.2914,51.4067,258.8948,22.4078,23.7529,99.8285,85.8738,7.4822,7.387,-1.2651
0.9921,1303.733,32.0805,41.2956,51.423,258.8815,22.3962,23.7682,99.8182,85.8621,7.4702,7.354,-1.2624
0.9929,1303.7561,32.0781,41.3243,51.4259,258.8987,22.4114,23.7786,99.8105,85.8525,7.4586,7.3925,-1.2658
0.9937,1303.7508,32.0624,41.2925,51.4247,258.8979,22.3976,23.7567,99.8067,85.8685,7.4551,7.3788,-1.2578
0.9945,1303.7709,32.0593,41.3119,51.4151,258.8717,22.3872,23.7663,99.8139,85.8761,7.4556,7.3693,-1.2651
0.9953,1303.7498,32.0558,41.3178,51.4118,258.8944,22.3836,23.7615,99.81,85.8597,7.4628,7.3734,-1.2585
0.996,1303.7609,32.0682,41.3006,51.4166,258.8955,22.4179,23.7463,99.8344,85.8509,7.4646,7.381,-1.2632
0.9968,1303.7504,32.0533,41.302,51.4052,258.8852,22.3932,23.7628,99.817,85.8585,7.4503,7.3971,-1.2635
0.9976,1303.7456,32.0512,41.3094,51.4255,258.8949,22.4115,23.7618,99.8111,85.8578,7.4553,7.4054,-1.2423
0.9984,1303.7358,32.0627,41.3272,51.4122,258.8923,22.3951,23.7682,99.8289,85.8507,7.4829,7.377,-1.245
0.9992,1303.7305,32.0518,41.2973,51.4138,258.9066,22.4168,23.7359,99.8233,85.848,7.4824,7.3874,-1.2455
1.0,1303.738,32.063,41.3056,51.4145,258.8894,22.404,23.7664,99.8072,85.8481,7.476,7.3913,-1.2479
