hemodynamics hb value,bgDO2,caSys_pCO2,cvSys_pCO2,cvSys_pO2,caSys_HCO3,cvSys_HCO3,cvSys_O2sat,hb,caSys_pH,cvSys_pH,caSys_pO2,caSys_BE,caSys_O2sat
16.8018,1669.5317,32.014,41.7266,56.7261,22.4021,23.8188,88.8604,16.8209,7.472,7.3704,254.9769,-1.2927,99.8177
16.8168,1669.5281,32.025,41.7344,56.7204,22.3882,23.8179,88.8764,16.8105,7.4654,7.3796,254.9811,-1.2755,99.8349
16.8318,1669.5291,32.0303,41.7363,56.7221,22.4114,23.8188,88.8748,16.8162,7.4743,7.3863,254.9929,-1.2787,99.8112
16.8468,1669.5236,32.0094,41.7309,56.7055,22.4063,23.8224,88.8643,16.8116,7.4748,7.4033,254.9648,-1.2734,99.8072
16.8619,1669.5298,32.0025,41.7236,56.7271,22.3825,23.803,88.8576,16.8344,7.4556,7.4005,254.9719,-1.2943,99.8132
16.8769,1669.5186,32.025,41.7249,56.7328,22.3992,23.8012,88.8781,16.8071,7.4759,7.379,254.9888,-1.2967,99.8069
16.8919,1669.5317,32.0284,41.7322,56.7151,22.3918,23.8106,88.8704,16.8271,7.4766,7.3673,254.9765,-1.2641,99.7962
16.9069,1669.5444,32.0425,41.7097,56.7066,22.3982,23.816,88.8688,16.8315,7.4626,7.3713,254.989,-1.2792,99.7942
16.9219,1669.5451,32.0271,41.7497,56.726,22.3936,23.8231,88.8669,16.8233,7.4622,7.374,254.9796,-1.274,99.8151
16.9369,1669.5327,32.0288,41.7124,56.7245,22.4016,23.8036,88.8624,16.8215,7.4675,7.3845,254.979,-1.2807,99.8163
16.952,1669.5223,32.0345,41.7158,56.7166,22.3874,23.8049,88.8555,16.8229,7.4673,7.3879,254.9805,-1.2786,99.7956
16.967,1669.4936,32.0314,41.7334,56.7086,22.3909,23.8186,88.8833,16.8187,7.4587,7.3737,254.993,-1.2692,99.7905
16.982,1669.5302,32.0375,41.7232,56.7225,22.3824,23.8305,88.88,16.8413,7.4773,7.3713,254.9737,-1.2914,99.8116
16.997,1669.5239,32.0356,41.7346,56.7259,22.3919,23.8354,88.8688,16.8486,7.464,7.3778,254.9699,-1.2991,99.8147
17.012,1669.5321,32.0235,41.7467,56.7075,22.4105,23.8219,88.8785,16.8333,7.475,7.3867,254.9753,-1.2804,99.7968
17.027,1669.5282,32.0225,41.7193,56.7121,22.4007,23.8064,88.8573,16.8107,7.4732,7.3891,254.9871,-1.2919,99.8084
17.042,1669.5298,32.0241,41.738,56.7116,22.3949,23.8263,88.8718,16.8197,7.4726,7.3692,254.9884,-1.2784,99.8016
17.0571,1669.5016,32.0372,41.7561,56.7248,22.3819,23.8204,88.8883,16.8158,7.4647,7.3793,254.9725,-1.2609,99.7976
17.0721,1669.5443,32.0398,41.7306,56.7195,22.3973,23.8125,88.8681,16.8151,7.4759,7.3679,254.985,-1.2924,99.8259
17.0871,1669.5433,32.0382,41.7359,56.7086,22.3867,23.8254,88.8658,16.8117,7.4755,7.3922,254.9866,-1.2824,99.8059
17.1021,1669.5156,32.0418,41.7299,56.6997,22.3787,23.8097,88.8549,16.8121,7.4898,7.3808,255.0033,-1.2844,99.8111
17.1171,1669.5178,32.0285,41.7416,56.7447,22.3855,23.8073,88.858,16.8149,7.4987,7.3727,254.9853,-1.2718,99.8082
17.1321,1669.5144,32.0359,41.7319,56.7242,22.3874,23.8351,88.8771,16.8237,7.4742,7.3718,254.9734,-1.2919,99.8079
17.1471,1669.5389,32.0309,41.73,56.7233,22.3673,23.8454,88.8401,16.815,7.4659,7.3904,254.9895,-1.2886,99.7912
17.1622,1669.5323,32.0351,41.745,56.7106,22.3746,23.847,88.8514,16.8184,7.4824,7.3933,254.9742,-1.2793,99.7951
17.1772,1669.5317,32.0349,41.7326,56.7237,22.3886,23.8327,88.8838,16.8259,7.4807,7.3714,254.9811,-1.2721,99.8226
17.1922,1669.5369,32.0274,41.7288,56.7119,22.3978,23.8157,88.8659,16.8236,7.4617,7.3696,254.9753,-1.2761,99.791
17.2072,1669.5255,32.0153,41.7219,56.7218,22.3901,23.8105,88.883,16.8365,7.4769,7.3758,254.972,-1.2958,99.8089
17.2222,1669.5438,32.0223,41.7366,56.7165,22.3761,23.8199,88.8792,16.8048,7.4663,7.3876,254.9788,-1.2756,99.8145
17.2372,1669.5329,32.0357,41.7319,56.7029,22.4045,23.8143,88.8717,16.8185,7.4688,7.3841,255.0071,-1.2755,99.8142
17.2523,1669.5312,32.0162,41.7547,56.7176,22.3815,23.8186,88.8786,16.8193,7.4509,7.3834,254.9875,-1.2732,99.7924
17.2673,1669.5349,32.0477,41.7194,56.7268,22.398,23.8281,88.8631,16.8207,7.4684,7.3877,254.979,-1.279,99.8262
17.2823,1669.5267,32.0259,41.7193,56.7382,22.4045,23.8304,88.8714,16.8147,7.467,7.3859,254.981,-1.2647,99.8082
17.2973,1669.5415,32.0201,41.72,56.7347,22.3963,23.8136,88.8844,16.8191,7.4855,7.3764,254.9867,-1.2836,99.8108
17.3123,1669.5362,32.0168,41.7432,56.7224,22.397,23.8073,88.8882,16.8299,7.4548,7.3789,254.9629,-1.2657,99.8093
17.3273,1669.524,32.0336,41.7303,56.7291,22.381,23.8055,88.8772,16.8148,7.4579,7.3746,254.9864,-1.2885,99.8011
17.3423,1669.5302,32.0406,41.7409,56.7231,22.3938,23.8145,88.8743,16.813,7.4767,7.3715,254.9879,-1.2826,99.8065
17.3574,1669.5236,32.0252,41.7189,56.71,22.4079,23.8237,88.8575,16.8165,7.4726,7.3838,254.9624,-1.2842,99.8139
17.3724,1669.531,32.0259,41.7281,56.7327,22.3864,23.8305,88.8822,16.8287,7.4662,7.3821,254.9754,-1.2749,99.8193
17.3874,1669.5262,32.0309,41.7144,56.7315,22.3941,23.8188,88.8733,16.826,7.4746,7.3815,254.9778,-1.2683,99.7994
17.4024,1669.5439,32.0235,41.7269,56.7302,22.4034,23.8379,88.8711,16.8144,7.4598,7.3818,254.9767,-1.2917,99.8071
17.4174,1669.5375,32.0279,41.7392,56.7087,22.3944,23.8274,88.8664,16.8141,7.4632,7.3777,254.9939,-1.2877,99.8114
17.4324,1669.5427,32.035,41.7276,56.7198,22.3873,23.8176,88.8705,16.8251,7.4885,7.3649,254.9747,-1.2756,99.8073
17.4474,1669.5238,32.0313,41.7272,56.7207,22.3858,23.8273,88.8714,16.8188,7.4798,7.3665,254.9779,-1.2833,99.8128
17.4625,1669.5279,32.0337,41.7431,56.7015,22.4015,23.8234,88.8678,16.8123,7.4646,7.3999,254.9729,-1.2752,99.8214
17.4775,1669.5187,32.0394,41.7329,56.7133,22.3918,23.8122,88.8705,16.8237,7.4782,7.3745,254.9705,-1.272,99.8255
17.4925,1669.5341,32.053,41.7254,56.7218,22.3878,23.8055,88.8664,16.8133,7.4708,7.3844,254.9722,-1.2802,99.7989
17.5075,1787.506,31.844,41.8009,58.2374,22.3581,23.8366,89.591,18.0515,7.4826,7.3764,252.7766,-1.2892,99.8107
17.5225,1787.5039,31.8403,41.7982,58.2447,22.3697,23.8253,89.5889,18.0605,7.4833,7.3788,252.7671,-1.2969,99.8043
17.5375,1787.5204,31.8246,41.8045,58.2448,22.3688,23.819,89.5934,18.0609,7.4775,7.3723,252.7698,-1.291,99.8107
17.5526,1787.5116,31.8381,41.7878,58.261,22.3553,23.8345,89.5864,18.0403,7.459,7.3963,252.7758,-1.298,99.7925
17.5676,1787.5038,31.8408,41.7898,58.2628,22.3547,23.8158,89.5835,18.0802,7.4617,7.3778,252.7788,-1.2868,99.807
17.5826,1787.5234,31.8155,41.7932,58.2672,22.3637,23.8395,89.5904,18.0567,7.4606,7.3964,252.7918,-1.2957,99.8197
17.5976,1787.506,31.8287,41.7879,58.2772,22.3605,23.8283,89.607,18.0721,7.4733,7.3671,252.7922,-1.286,99.808
17.6126,1787.5202,31.828,41.7948,58.2553,22.3737,23.8318,89.5854,18.0693,7.479,7.37,252.7814,-1.2938,99.8193
17.6276,1787.5025,31.8168,41.8093,58.276,22.3736,23.8389,89.5745,18.0583,7.4506,7.3664,252.7874,-1.3079,99.8206
17.6426,1787.5209,31.8371,41.828,58.2801,22.3769,23.8394,89.606,18.0662,7.4605,7.38,252.7968,-1.2899,99.7983
17.6577,1787.5187,31.8303,41.7927,58.2642,22.3776,23.8278,89.5959,18.0686,7.472,7.3731,252.7597,-1.2956,99.8092
17.6727,1787.5114,31.8392,41.8013,58.2662,22.3602,23.8308,89.5948,18.0507,7.4488,7.3736,252.7811,-1.2909,99.8193
17.6877,1787.5238,31.8552,41.8065,58.2503,22.3558,23.8263,89.5972,18.0557,7.4785,7.3757,252.7687,-1.2813,99.8181
17.7027,1787.5084,31.8291,41.7928,58.2717,22.3691,23.8447,89.5761,18.0814,7.4781,7.3915,252.7891,-1.2895,99.8141
17.7177,1787.5045,31.8211,41.8011,58.2706,22.3735,23.8456,89.5856,18.0578,7.4998,7.3745,252.7773,-1.2791,99.8176
17.7327,1787.5061,31.8266,41.8242,58.2789,22.3746,23.8218,89.6007,18.0527,7.4712,7.3804,252.7856,-1.2877,99.8213
17.7477,1787.5096,31.8227,41.8107,58.2532,22.3829,23.8436,89.5778,18.075,7.471,7.3789,252.7645,-1.2868,99.8221
17.7628,1787.5079,31.8307,41.8107,58.2537,22.355,23.849,89.5751,18.0631,7.4639,7.3759,252.8042,-1.2843,99.8132
17.7778,1787.4955,31.8256,41.8115,58.2561,22.3701,23.8256,89.5935,18.0488,7.478,7.3786,252.7913,-1.2849,99.8151
17.7928,1787.5049,31.8277,41.7991,58.2529,22.3607,23.8237,89.5891,18.0515,7.4308,7.3917,252.7828,-1.2928,99.8183
17.8078,1787.5061,31.8364,41.8075,58.2629,22.3553,23.8255,89.594,18.058,7.4569,7.3818,252.771,-1.2898,99.8258
17.8228,1787.5214,31.8243,41.8003,58.262,22.3582,23.804,89.5773,18.0517,7.4618,7.378,252.7593,-1.294,99.8128
17.8378,1787.5104,31.8299,41.7864,58.2694,22.3757,23.8153,89.5903,18.0575,7.4603,7.3862,252.7861,-1.2909,99.8156
17.8529,1787.5099,31.8395,41.7925,58.2628,22.3575,23.8182,89.5937,18.0349,7.4835,7.4007,252.7783,-1.2766,99.8134
17.8679,1787.5032,31.8149,41.8073,58.2658,22.3581,23.8357,89.5769,18.0658,7.4724,7.3893,252.7688,-1.2898,99.8048
17.8829,1787.51,31.8202,41.8064,58.2698,22.3554,23.8162,89.5869,18.0638,7.4826,7.3835,252.7928,-1.2874,99.8198
17.8979,1787.5091,31.8174,41.8068,58.264,22.3546,23.8323,89.5957,18.0551,7.4671,7.3908,252.7634,-1.296,99.8017
17.9129,1787.506,31.8285,41.8006,58.2503,22.3643,23.8277,89.5963,18.0666,7.4839,7.3876,252.7699,-1.2797,99.809
17.9279,1787.5045,31.8496,41.7952,58.2624,22.3529,23.8149,89.5854,18.0568,7.477,7.3676,252.7895,-1.2939,99.8128
17.9429,1787.5105,31.8121,41.7949,58.263,22.3662,23.8332,89.5804,18.0536,7.4664,7.3685,252.7955,-1.2729,99.8169
17.958,1787.5001,31.8254,41.7798,58.2699,22.3514,23.828,89.6052,18.056,7.4665,7.3827,252.7933,-1.2861,99.8004
17.973,1787.4998,31.8215,41.7837,58.2711,22.3596,23.8267,89.596,18.0589,7.4537,7.3685,252.7817,-1.2553,99.8135
17.988,1787.498,31.8174,41.7941,58.2533,22.3568,23.851,89.6085,18.0481,7.4696,7.3862,252.7792,-1.2897,99.7982
18.003,1787.502,31.8194,41.7915,58.2651,22.3503,23.8175,89.5908,18.0684,7.4505,7.3705,252.7808,-1.2992,99.8005
18.018,1787.5188,31.8034,41.8116,58.2572,22.3519,23.8284,89.5981,18.0639,7.4801,7.3845,252.7692,-1.2768,99.8234
18.033,1787.5039,31.8269,41.7938,58.2642,22.3568,23.832,89.5831,18.072,7.4592,7.3695,252.7795,-1.302,99.7911
18.048,1787.5103,31.8408,41.7917,58.2485,22.35,23.8296,89.5759,18.0363,7.4772,7.3917,252.7664,-1.2841,99.8179
18.0631,1787.5126,31.8264,41.7985,58.2741,22.3517,23.8214,89.5876,18.0455,7.4578,7.3604,252.7916,-1.2797,99.8288
18.0781,1787.5048,31.8237,41.7937,58.261,22.3592,23.8318,89.5934,18.0728,7.4652,7.3753,252.7822,-1.2913,99.8076
18.0931,1787.497,31.8465,41.8016,58.2674,22.3734,23.8137,89.5816,18.0528,7.4733,7.3932,252.7885,-1.2916,99.8121
18.1081,1787.5198,31.8136,41.8092,58.2694,22.3567,23.8474,89.6078,18.0413,7.4862,7.381,252.7906,-1.2839,99.8196
18.1231,1787.5183,31.8385,41.8082,58.259,22.3615,23.8231,89.5942,18.0461,7.464,7.376,252.8006,-1.2819,99.8368
18.1381,1787.5114,31.8439,41.7922,58.266,22.3365,23.8313,89.5909,18.0583,7.4571,7.3885,252.7858,-1.2954,99.8067
18.1532,1787.5012,31.8274,41.8075,58.2538,22.3691,23.8451,89.5969,18.0447,7.4674,7.3941,252.7705,-1.3048,99.8219
18.1682,1787.506,31.8259,41.795,58.2575,22.3531,23.8298,89.5774,18.0592,7.4684,7.3617,252.7606,-1.2874,99.7997
18.1832,1787.4946,31.8286,41.8034,58.2716,22.3506,23.8314,89.5999,18.0497,7.466,7.3821,252.7504,-1.2753,99.8324
18.1982,1787.5134,31.8344,41.8052,58.2663,22.3634,23.8355,89.5873,18.0499,7.4849,7.3953,252.792,-1.2798,99.8126
18.2132,1787.5292,31.8219,41.8037,58.2455,22.357,23.8262,89.6012,18.0618,7.4757,7.3872,252.7754,-1.2994,99.806
18.2282,1787.4977,31.8417,41.8153,58.2676,22.3797,23.8286,89.5809,18.0758,7.4569,7.3883,252.7764,-1.2943,99.8062
18.2432,1787.5195,31.8516,41.797,58.2631,22.3601,23.835,89.5969,18.0577,7.4641,7.3808,252.7817,-1.2923,99.8131
18.2583,1787.5224,31.8258,41.8117,58.258,22.362,23.8412,89.6007,18.0513,7.4687,7.3866,252.7689,-1.295,99.8277
18.2733,1787.508,31.8332,41.8046,58.2558,22.3651,23.8331,89.5987,18.0561,7.4674,7.38,252.7781,-1.2888,99.8208
18.2883,1787.4995,31.8261,41.8017,58.2594,22.3579,23.8368,89.5937,18.0616,7.4712,7.3752,252.807,-1.2764,99.8114
18.3033,1787.5078,31.836,41.8005,58.2578,22.3696,23.823,89.6029,18.0703,7.4609,7.383,252.796,-1.2832,99.8282
18.3183,1787.5,31.8388,41.8068,58.2588,22.3521,23.836,89.5793,18.054,7.4664,7.3831,252.7962,-1.298,99.8256
18.3333,1787.5029,31.8396,41.7952,58.2742,22.3494,23.8602,89.5975,18.0479,7.4605,7.3882,252.7724,-1.2914,99.8106
18.3483,1787.4935,31.8237,41.7835,58.2665,22.3461,23.8262,89.6055,18.046,7.4783,7.3873,252.7732,-1.3108,99.8177
18.3634,1787.5062,31.8495,41.796,58.2608,22.372,23.8239,89.6052,18.0558,7.4559,7.3782,252.768,-1.2932,99.8118
18.3784,1787.5149,31.8236,41.8186,58.2584,22.3623,23.818,89.5837,18.0593,7.4746,7.3829,252.786,-1.2639,99.8285
18.3934,1787.5261,31.8429,41.8049,58.2668,22.3565,23.8185,89.59,18.0442,7.4679,7.3787,252.798,-1.2947,99.8213
18.4084,1787.498,31.8474,41.7975,58.2696,22.3698,23.8398,89.59,18.086,7.4762,7.372,252.7704,-1.2929,99.8337
18.4234,1787.5059,31.8426,41.805,58.2456,22.3482,23.8469,89.5962,18.0695,7.4768,7.3656,252.7616,-1.2912,99.8072
18.4384,1787.5051,31.8203,41.8022,58.2673,22.3597,23.843,89.6106,18.0587,7.4449,7.3881,252.7903,-1.2998,99.7943
18.4535,1787.5073,31.8255,41.7848,58.2677,22.3599,23.7995,89.5813,18.0622,7.4584,7.3824,252.7886,-1.2867,99.8154
18.4685,1787.5099,31.8145,41.789,58.2573,22.3447,23.8212,89.5902,18.0683,7.4634,7.3854,252.7805,-1.3042,99.7995
18.4835,1787.517,31.8415,41.8156,58.2649,22.3622,23.8417,89.5878,18.0473,7.4731,7.3879,252.7731,-1.2863,99.8093
18.4985,1787.5129,31.8388,41.7972,58.2731,22.3699,23.8195,89.5768,18.061,7.4773,7.3755,252.7741,-1.305,99.8074
18.5135,1866.1289,31.9013,41.9674,59.153,22.3771,23.855,90.0006,18.887,7.4697,7.3897,250.5347,-1.3046,99.7925
18.5285,1866.1328,31.875,41.9681,59.1745,22.3756,23.8535,89.9827,18.8776,7.4697,7.379,250.5279,-1.3074,99.7988
18.5435,1866.1466,31.8872,41.9865,59.1494,22.366,23.8716,89.9772,18.8815,7.4843,7.3877,250.5418,-1.315,99.7983
18.5586,1866.1634,31.8814,41.977,59.1483,22.3569,23.8543,89.9825,18.8832,7.4737,7.392,250.5333,-1.2969,99.7989
18.5736,1866.1189,31.8833,41.9829,59.1622,22.3684,23.8583,89.9813,18.8714,7.4706,7.3935,250.5425,-1.301,99.7993
18.5886,1866.1407,31.8864,41.9764,59.1582,22.3745,23.8841,90.001,18.8836,7.4515,7.3958,250.5245,-1.3258,99.7947
18.6036,1866.1376,31.8869,41.9829,59.153,22.3609,23.8543,89.987,18.8802,7.4677,7.3842,250.5191,-1.3031,99.789
18.6186,1866.1315,31.8803,41.996,59.154,22.3665,23.857,89.9857,18.8847,7.4566,7.3888,250.5237,-1.3147,99.8134
18.6336,1866.1352,31.8827,41.98,59.15,22.3723,23.8737,89.9866,18.875,7.4682,7.3942,250.5378,-1.3095,99.8087
18.6486,1866.1417,31.8678,41.9807,59.1648,22.3903,23.8501,89.9913,18.8776,7.4779,7.3699,250.5339,-1.3134,99.8065
18.6637,1866.1208,31.8706,41.9927,59.149,22.3681,23.8499,89.9869,18.8813,7.4569,7.3727,250.5307,-1.3063,99.802
18.6787,1866.1335,31.8825,41.9909,59.144,22.3697,23.8789,89.9919,18.8727,7.4543,7.359,250.5316,-1.327,99.7937
18.6937,1866.1613,31.8963,41.9784,59.173,22.385,23.8722,89.9835,18.8884,7.4597,7.3791,250.5491,-1.3123,99.7901
18.7087,1866.1396,31.8896,41.9951,59.1569,22.3388,23.8495,89.9841,18.8721,7.4609,7.3889,250.5244,-1.3195,99.8037
18.7237,1866.1355,31.8979,41.9762,59.1673,22.3546,23.8509,89.9948,18.8902,7.4662,7.3724,250.5175,-1.2988,99.8
18.7387,1866.1502,31.8962,41.9756,59.1618,22.3738,23.8654,89.9819,18.8825,7.4496,7.3833,250.5355,-1.3146,99.8138
18.7538,1866.1241,31.8958,41.9807,59.1541,22.3526,23.8551,89.982,18.8751,7.4777,7.3835,250.5181,-1.3139,99.8267
18.7688,1866.1422,31.9021,41.9907,59.1624,22.3617,23.8632,89.9971,18.8796,7.4499,7.3671,250.5156,-1.3084,99.7948
18.7838,1866.146,31.884,41.9682,59.1468,22.3813,23.8753,90.0039,18.8905,7.4709,7.3873,250.5365,-1.3138,99.8104
18.7988,1866.1263,31.8848,41.9832,59.159,22.3747,23.8684,89.9803,18.8854,7.4624,7.3715,250.5398,-1.3222,99.7919
18.8138,1866.1483,31.9022,41.986,59.1488,22.3378,23.8589,89.9859,18.8649,7.4694,7.3898,250.5432,-1.3017,99.8131
18.8288,1866.1446,31.8966,41.9636,59.1743,22.3871,23.8645,89.9842,18.8822,7.4759,7.375,250.5418,-1.3139,99.8037
18.8438,1866.15,31.8934,41.9789,59.1475,22.3808,23.8487,89.9859,18.8724,7.4781,7.3899,250.5301,-1.3083,99.7915
18.8589,1866.1515,31.9017,41.9791,59.1656,22.3785,23.8563,89.9821,18.8863,7.4596,7.3873,250.5327,-1.2988,99.808
18.8739,1866.1382,31.8803,41.9693,59.1621,22.3629,23.8541,89.9833,18.8904,7.4655,7.3839,250.5288,-1.3157,99.7941
18.8889,1866.1397,31.9011,41.9867,59.1612,22.3563,23.868,89.9891,18.8914,7.473,7.3793,250.537,-1.3081,99.8072
18.9039,1866.1367,31.8847,41.9814,59.1702,22.3735,23.8556,89.9814,18.8859,7.4692,7.3697,250.5194,-1.3174,99.7991
18.9189,1866.1358,31.883,41.9799,59.165,22.378,23.8444,89.9983,18.8832,7.4791,7.4016,250.5217,-1.3168,99.8072
18.9339,1866.1383,31.8891,41.9979,59.1595,22.3642,23.8593,89.9935,18.8754,7.4674,7.3842,250.541,-1.3041,99.8073
18.9489,1866.1346,31.8855,41.9785,59.1639,22.3692,23.8526,89.9939,18.8823,7.4724,7.3586,250.5147,-1.3157,99.791
18.964,1866.1341,31.8887,41.9847,59.1659,22.3708,23.8521,89.9877,18.8865,7.4729,7.3586,250.5325,-1.317,99.8
18.979,1866.1355,31.8991,41.9793,59.1623,22.3635,23.8807,89.9901,18.8879,7.4779,7.3522,250.5117,-1.3212,99.7989
18.994,1866.1527,31.8897,41.9819,59.1473,22.3713,23.864,90.0144,18.8855,7.4577,7.3836,250.5068,-1.2933,99.8006
19.009,1866.1261,31.888,41.9672,59.1568,22.37,23.8481,89.9915,18.8884,7.4557,7.3974,250.5264,-1.3067,99.7847
19.024,1866.1316,31.8857,41.998,59.1577,22.3632,23.8518,89.9926,18.8737,7.4776,7.3774,250.5302,-1.3014,99.7818
19.039,1866.1529,31.8883,41.9783,59.1745,22.3663,23.8415,90.0028,18.8907,7.4674,7.3911,250.5277,-1.3065,99.7965
19.0541,1866.1691,31.8835,41.9845,59.1573,22.3674,23.8519,89.9751,18.8871,7.4712,7.363,250.5489,-1.3375,99.7983
19.0691,1866.1468,31.8904,41.9684,59.1583,22.3842,23.8511,90.0029,18.871,7.4632,7.3806,250.5387,-1.3179,99.7923
19.0841,1866.1208,31.8997,41.9764,59.1784,22.3635,23.8616,89.9908,18.8678,7.467,7.379,250.5379,-1.3186,99.7919
19.0991,1866.1316,31.8935,41.9662,59.1731,22.3592,23.8586,89.9917,18.8754,7.4671,7.3716,250.5234,-1.2965,99.8071
19.1141,1866.161,31.8922,41.9837,59.1626,22.3907,23.8659,89.9981,18.8739,7.4716,7.3723,250.5394,-1.3123,99.8156
19.1291,1866.1464,31.8932,41.9942,59.1496,22.3674,23.8616,89.9902,18.8783,7.4693,7.3604,250.5338,-1.3217,99.7902
19.1441,1866.1297,31.885,41.9838,59.1459,22.384,23.8613,89.9825,18.8821,7.473,7.3812,250.5333,-1.3035,99.8015
19.1592,1866.1593,31.8756,41.9831,59.1616,22.3722,23.8687,89.9853,18.8986,7.4833,7.3775,250.5356,-1.3082,99.8002
19.1742,1866.1333,31.8868,41.9842,59.1578,22.3774,23.863,89.9969,18.8788,7.4662,7.3743,250.5226,-1.3058,99.7987
19.1892,1866.1458,31.8916,41.9815,59.163,22.3722,23.8568,89.9872,18.8954,7.4675,7.3649,250.5283,-1.3053,99.8137
19.2042,1866.1363,31.8984,41.9767,59.1564,22.3735,23.8475,89.9828,18.882,7.4634,7.3677,250.5277,-1.3237,99.7992
19.2192,1866.1488,31.8904,41.9864,59.1605,22.3821,23.8619,89.9806,18.888,7.474,7.3812,250.5272,-1.2917,99.7983
19.2342,1866.148,31.9097,41.9688,59.1495,22.3781,23.8492,89.9901,18.8731,7.4747,7.3762,250.535,-1.3155,99.8135
19.2492,1866.14,31.8956,41.9882,59.1855,22.3748,23.8629,89.9878,18.8711,7.5016,7.3772,250.5213,-1.32,99.7974
19.2643,1866.1342,31.8942,41.9844,59.1548,22.3605,23.8462,89.9905,18.8853,7.4619,7.3845,250.5341,-1.3215,99.8026
19.2793,1866.1427,31.8759,41.9749,59.1588,22.3706,23.8716,89.9794,18.8789,7.4632,7.3982,250.5223,-1.312,99.8042
19.2943,1866.1438,31.8872,41.9705,59.1657,22.3609,23.855,89.9785,18.8994,7.4732,7.3823,250.5397,-1.3074,99.8022
19.3093,1866.1443,31.8758,41.9471,59.1618,22.3744,23.8621,90.0222,18.8795,7.4652,7.3582,250.5282,-1.2885,99.7945
19.3243,1866.1308,31.8758,41.9779,59.1703,22.36,23.8711,89.9989,18.8852,7.4751,7.3572,250.5382,-1.3058,99.7971
19.3393,1866.1357,31.8964,41.9929,59.1524,22.3637,23.8678,89.9849,18.888,7.4771,7.3961,250.5329,-1.3045,99.7907
19.3544,1866.1476,31.88,41.9586,59.1568,22.365,23.848,89.9841,18.8884,7.4583,7.3866,250.5402,-1.3097,99.8061
19.3694,1866.1278,31.8907,41.9806,59.1436,22.355,23.8534,89.9829,18.8873,7.4694,7.3782,250.531,-1.3118,99.809
19.3844,1866.1327,31.8789,41.9894,59.1727,22.3682,23.8641,89.9889,18.8855,7.471,7.3839,250.539,-1.3058,99.8014
19.3994,1866.1462,31.8871,41.9637,59.1465,22.3725,23.8492,89.998,18.8586,7.4615,7.38,250.5332,-1.3134,99.8205
19.4144,1866.142,31.8849,41.9818,59.1741,22.3795,23.8657,90.0008,18.8772,7.454,7.3815,250.5188,-1.3232,99.8296
19.4294,1866.1633,31.8834,41.9945,59.1679,22.3572,23.8519,89.9839,18.8743,7.4646,7.3926,250.5182,-1.3015,99.8136
19.4444,1866.1403,31.8829,41.9713,59.156,22.3694,23.8491,89.9899,18.8912,7.4784,7.3948,250.5319,-1.3141,99.7834
19.4595,1866.1381,31.9028,41.9809,59.1615,22.3703,23.8663,89.9836,18.9078,7.4604,7.3701,250.5282,-1.3267,99.7963
19.4745,1866.1293,31.8969,41.9816,59.1646,22.3579,23.8697,90.0126,18.8707,7.4781,7.3942,250.5374,-1.3271,99.8011
19.4895,1866.1352,31.8867,41.9708,59.1594,22.3691,23.8514,89.9883,18.8778,7.4698,7.382,250.5255,-1.3092,99.8062
19.5045,1950.5646,31.8038,42.045,60.1235,22.3584,23.8686,90.3831,19.7765,7.4659,7.3905,248.5338,-1.3044,99.8012
19.5195,1950.5848,31.8195,42.038,60.1054,22.3584,23.8568,90.3885,19.7708,7.4609,7.3931,248.5498,-1.3059,99.8039
19.5345,1950.576,31.8044,42.0433,60.1223,22.3596,23.8423,90.3828,19.7537,7.4577,7.3799,248.5476,-1.2911,99.7995
19.5495,1950.5712,31.8056,42.0392,60.1252,22.3486,23.8758,90.3855,19.756,7.4635,7.385,248.5419,-1.3035,99.8085
19.5646,1950.5766,31.8236,42.0337,60.1112,22.3556,23.8658,90.3825,19.7604,7.4673,7.3738,248.5564,-1.3169,99.8168
19.5796,1950.5831,31.7937,42.0399,60.0976,22.353,23.8639,90.3621,19.7406,7.461,7.3867,248.5523,-1.2967,99.7907
19.5946,1950.5687,31.8143,42.0463,60.1123,22.3529,23.8654,90.3731,19.743,7.4721,7.3708,248.5315,-1.2977,99.8045
19.6096,1950.5837,31.8123,42.0429,60.1243,22.3491,23.8775,90.3909,19.7623,7.4717,7.3782,248.53,-1.3246,99.8026
19.6246,1950.5835,31.8034,42.0383,60.1052,22.3597,23.8606,90.3832,19.7674,7.4716,7.392,248.5422,-1.3026,99.8048
19.6396,1950.5534,31.8047,42.0417,60.1143,22.3383,23.8886,90.3819,19.7633,7.4715,7.4035,248.5342,-1.3124,99.8097
19.6547,1950.5707,31.8105,42.0371,60.114,22.3676,23.8893,90.3813,19.7523,7.4855,7.3697,248.543,-1.3175,99.7972
19.6697,1950.5685,31.814,42.0345,60.0978,22.3624,23.8683,90.3633,19.7538,7.4633,7.387,248.5503,-1.3308,99.7958
19.6847,1950.5578,31.816,42.0527,60.0991,22.3678,23.8502,90.3779,19.763,7.4737,7.3846,248.5718,-1.3114,99.7926
19.6997,1950.5686,31.8164,42.0396,60.1088,22.365,23.8628,90.3827,19.7582,7.4848,7.4028,248.5483,-1.3022,99.7731
19.7147,1950.5799,31.8153,42.038,60.1007,22.3598,23.8635,90.3843,19.7525,7.4643,7.3799,248.5565,-1.329,99.7984
19.7297,1950.5721,31.8094,42.0317,60.1269,22.3669,23.87,90.3753,19.7513,7.4501,7.3807,248.563,-1.2997,99.7987
